"","Region","LocalityName","LocalityCode","Treatment","Group","Month","Years_Since_Exclosure","Plot_Albedo","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Mean_Canopy_Height","Snow_Prop","Avg_Decid_Prop","SWE_mm","Temp_K","Season"
"25351","Trøndelag","bratsberg","BRB","B","Composite","4",9,0.182978394446681,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0.319444444444444,0.967804116900502,18.6933333333333,276.8175,"Season_2"
"25352","Trøndelag","selbu_flub","FLB","B","Composite","4",9,0.18164252168831,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0.369444444444444,0.868666187739464,18.3913888888889,276.425555555556,"Season_2"
"25353","Trøndelag","hi_tydal","HIB","B","Composite","4",9,0.358808641777627,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0.811111111111111,0.915804202980927,88.8436111111111,275.43,"Season_2"
"25354","Trøndelag","selbu_kl","KLB","B","Composite","4",9,0.222144147595274,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0.527777777777778,0.428374416780214,31.2691666666667,275.9875,"Season_2"
"25355","Trøndelag","singsaas","LAB","B","Composite","4",9,0.317887505601456,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0.636111111111111,0.279257246376811,60.8875,275.933611111111,"Season_2"
"25356","Trøndelag","malvik","MAB","B","Composite","4",9,0.181344646618994,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.358333333333333,0.779464285714286,18.51,276.476388888889,"Season_2"
"25357","Trøndelag","sl_tydal","SEB","B","Composite","4",9,0.376989244865286,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0.886111111111111,0.743065094627595,126.731111111111,274.984444444444,"Season_2"
"25358","Trøndelag","selbu_sl","SLB","B","Composite","4",9,0.320947494436378,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0.741666666666667,0.721212121212121,58.1877777777778,275.576388888889,"Season_2"
"25359","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","4",9,0.345767123853943,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0.65,0.912901506640164,70.3866666666667,275.953611111111,"Season_2"
"25360","Telemark","nome_cappelen1","1CAUB","UB","Composite","4",9,0.220992024457416,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0.238888888888889,0.0416666666666667,29.1325,278.826111111111,"Season_2"
"25361","Telemark","drangedal1","1DRUB","UB","Composite","4",9,0.301341697801549,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0.338888888888889,0.783342933947773,49.06,278.171666666667,"Season_2"
"25362","Telemark","fritsoe1","1FRUB","UB","Composite","4",9,0.336766845816238,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0.669444444444444,0.728394293033516,112.354166666667,276.779722222222,"Season_2"
"25363","Telemark","furesdal","1FYUB","UB","Composite","4",9,0.255751097680473,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0.422222222222222,0.146759259259259,39.0447222222222,276.517222222222,"Season_2"
"25364","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","4",9,0.188969048869936,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0.369444444444444,0.859235146077251,27.2475,276.920277777778,"Season_2"
"25365","Telemark","kviteseid1","1KVUB","UB","Composite","4",9,0.349256947057267,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0.686111111111111,0.756944444444445,72.6552777777778,275.871388888889,"Season_2"
"25366","Trøndelag","nsb_verdal","1NSUB","UB","Composite","4",9,0.157470347754311,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0.141666666666667,0.815476190476191,2.13944444444444,277.110833333333,"Season_2"
"25367","Trøndelag","sub_namdalseid","1SUB","UB","Composite","4",9,0.355998354188267,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0.666666666666667,0.928273809523809,93.3013888888889,276.001388888889,"Season_2"
"25368","Trøndelag","verdal_1vb","1VBUB","UB","Composite","4",9,0.169884438821854,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0.35,0.377964426877471,12.6758333333333,276.120555555556,"Season_2"
"25369","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","4",9,0.353837016848627,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0.647222222222222,0.957503607503607,72.1316666666667,275.938333333333,"Season_2"
"25370","Telemark","nome_cappelen2","2CAUB","UB","Composite","4",9,0.181742382159672,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0.194444444444444,0.437386363636364,21.22,278.948611111111,"Season_2"
"25371","Telemark","fritsoe2","2FRUB","UB","Composite","4",9,0.278229641147856,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0.394444444444444,0.609713595583161,47.5188888888889,277.690833333333,"Season_2"
"25372","Telemark","kviteseid2","2KVUB","UB","Composite","4",9,0.379943458514317,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0.883333333333333,0.51717032967033,185.476111111111,275.140277777778,"Season_2"
"25373","Trøndelag","verdal_2vb","2VBUB","UB","Composite","4",9,0.151434654222492,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0.313888888888889,0.845365418894831,8.49277777777778,276.286111111111,"Season_2"
"25374","Telemark","drangedal3","3DRUB","UB","Composite","4",9,0.32521105150201,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0.444444444444444,0.654220779220779,56.5880555555556,277.399722222222,"Season_2"
"25375","Telemark","kviteseid3","3KVUB","UB","Composite","4",9,0.376744514969966,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0.9,0.816351540616246,163.904166666667,274.668055555556,"Season_2"
"25376","Telemark","notodden3","3NOUB","UB","Composite","4",9,0.306271722909589,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0.552777777777778,0.404166666666667,53.4963888888889,276.735833333333,"Season_2"
"25377","Telemark","drangedal4","4DRUB","UB","Composite","4",9,0.312787423354204,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0.441666666666667,0.956367976134905,57.7761111111111,277.363055555556,"Season_2"
"25378","Telemark","notodden5","5NOUB","UB","Composite","4",9,0.252553736094538,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0.644444444444444,0.15282658745632,82.1680555555556,276.231944444444,"Season_2"
"25379","Telemark","notodden6","6NOUB","UB","Composite","4",9,0.23753542309638,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0.366666666666667,0.432012432012432,33.0038888888889,277.522777777778,"Season_2"
"25380","Trøndelag","bratsberg","BRUB","UB","Composite","4",9,0.15552437583903,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0.319444444444444,0.934856000481,18.6933333333333,276.8175,"Season_2"
"25381","Trøndelag","selbu_flub","FLUB","UB","Composite","4",9,0.164533467129136,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0.369444444444444,0.870432263814617,18.3913888888889,276.425555555556,"Season_2"
"25382","Trøndelag","hi_tydal","HIUB","UB","Composite","4",9,0.339620166965503,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.811111111111111,0.873347730700672,88.8436111111111,275.43,"Season_2"
"25383","Trøndelag","selbu_kl","KLUB","UB","Composite","4",9,0.221666635037124,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0.527777777777778,0.0912990684594016,31.2691666666667,275.9875,"Season_2"
"25384","Trøndelag","singsaas","LAUB","UB","Composite","4",9,0.31479872848451,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.636111111111111,0.132142857142857,60.8875,275.933611111111,"Season_2"
"25385","Trøndelag","malvik","MAUB","UB","Composite","4",9,0.177785527104492,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0.358333333333333,0.723113093802749,18.51,276.476388888889,"Season_2"
"25386","Trøndelag","sl_tydal","SEUB","UB","Composite","4",9,0.348925759983645,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.886111111111111,0.615426322043969,126.731111111111,274.984444444444,"Season_2"
"25387","Trøndelag","selbu_sl","SLUB","UB","Composite","4",9,0.317073984986894,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0.741666666666667,0.831852088661551,58.1877777777778,275.576388888889,"Season_2"
"25545","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","5",9,0.155768350419915,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0.0483870967741935,0.942326736981342,2.79677419354839,280.926344086021,"Season_2"
"25546","Telemark","nome_cappelen1","1CAB","B","Composite","5",9,0.144116278983203,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0,0.255681818181818,0,283.958602150538,"Season_2"
"25547","Telemark","drangedal1","1DRB","B","Composite","5",9,0.147349143572959,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0.0188172043010753,0.473065476190476,0.508870967741936,283.304301075269,"Season_2"
"25548","Telemark","fritsoe1","1FRB","B","Composite","5",9,0.148662001174826,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.86256351190303,0.0887096774193548,0.283333333333333,2.16989247311828,281.837634408602,"Season_2"
"25549","Telemark","furesdal","1FYB","B","Composite","5",9,0.148609581463024,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0.0134408602150538,0.0490196078431373,0.103763440860215,281.619892473118,"Season_2"
"25550","Trøndelag","namdalseid_1kub","1KB","B","Composite","5",9,0.1532734150061,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.129218140280598,0.0053763440860215,0.958996034299371,0.00483870967741936,281.549193548387,"Season_2"
"25551","Telemark","kviteseid1","1KVB","B","Composite","5",9,0.152973793418097,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,0.0510752688172043,0.941679441679442,0.860215053763441,280.94623655914,"Season_2"
"25552","Trøndelag","nsb_verdal","1NSB","B","Composite","5",9,0.148265840442848,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0.00268817204301075,0.753230837789661,0.00483870967741936,282.008870967742,"Season_2"
"25553","Trøndelag","sub_namdalseid","1SB","B","Composite","5",9,0.167957243045084,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0.112903225806452,0.88173309178744,9.52043010752688,280.645430107527,"Season_2"
"25554","Trøndelag","verdal_1vb","1VBB","B","Composite","5",9,0.153471926694315,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0.0161290322580645,0.595696676205151,0.060752688172043,281.035215053763,"Season_2"
"25555","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","5",9,0.157175048227877,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0.0591397849462366,0.920891472868217,3.41290322580645,280.881451612903,"Season_2"
"25556","Telemark","nome_cappelen2","2CAB","B","Composite","5",9,0.143901316450542,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0,0.297348484848485,0,284.108064516129,"Season_2"
"25557","Telemark","fritsoe2","2FRB","B","Composite","5",9,0.142204747208559,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0.0161290322580645,0.410885167464115,0.0793010752688172,282.805376344086,"Season_2"
"25558","Telemark","kviteseid2","2KVB","B","Composite","5",9,0.196169768229333,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0.295698924731183,0.63441985645933,25.1134408602151,280.218279569892,"Season_2"
"25559","Trøndelag","verdal_2vb","2VBB","B","Composite","5",9,0.137831615237865,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0.0134408602150538,0.843317525029814,0.0510752688172043,281.165322580645,"Season_2"
"25560","Telemark","drangedal3","3DRB","B","Composite","5",9,0.15117432900384,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0.032258064516129,0.32843137254902,0.426881720430108,282.553225806452,"Season_2"
"25561","Telemark","kviteseid3","3KVB","B","Composite","5",9,0.190571069250906,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0.255376344086022,0.910953177257525,20.908064516129,279.714516129032,"Season_2"
"25562","Telemark","notodden3","3NOB","B","Composite","5",9,0.138860222800132,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0.0053763440860215,0.252935222672065,0.0271505376344086,281.881989247312,"Season_2"
"25563","Telemark","drangedal4","4DRB","B","Composite","5",9,0.147064446434155,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0.0376344086021505,0.969277857846103,0.78010752688172,282.520430107527,"Season_2"
"25564","Telemark","notodden5","5NOB","B","Composite","5",9,0.1336263688263,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0.0510752688172043,0.275883938243555,0.675806451612903,281.330913978495,"Season_2"
"25565","Telemark","notodden6","6NOB","B","Composite","5",9,0.141434092898565,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0,0.258024042950514,0,282.725537634409,"Season_2"
"25566","Trøndelag","bratsberg","BRB","B","Composite","5",9,0.15476937499428,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0.00268817204301075,0.967804116900502,0.014247311827957,281.466935483871,"Season_2"
"25567","Trøndelag","selbu_flub","FLB","B","Composite","5",9,0.154174439730196,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0.00806451612903226,0.868666187739464,0.0336021505376344,281.265053763441,"Season_2"
"25568","Trøndelag","hi_tydal","HIB","B","Composite","5",9,0.153217466130899,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0.104838709677419,0.915804202980927,1.72741935483871,280.474731182796,"Season_2"
"25569","Trøndelag","selbu_kl","KLB","B","Composite","5",9,0.141387739172824,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0.0134408602150538,0.428374416780214,0.0481182795698925,280.872311827957,"Season_2"
"25570","Trøndelag","singsaas","LAB","B","Composite","5",9,0.149412856956626,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0.0483870967741935,0.279257246376811,1.06774193548387,280.993010752688,"Season_2"
"25571","Trøndelag","malvik","MAB","B","Composite","5",9,0.153259240686205,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0.010752688172043,0.779464285714286,0.0341397849462366,281.167204301075,"Season_2"
"25572","Trøndelag","sl_tydal","SEB","B","Composite","5",9,0.164225960924951,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0.193548387096774,0.743065094627595,8.57768817204301,280.054301075269,"Season_2"
"25573","Trøndelag","selbu_sl","SLB","B","Composite","5",9,0.151327118917099,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0.0591397849462366,0.721212121212121,0.467204301075269,280.50376344086,"Season_2"
"25574","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","5",9,0.154201177258751,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0.0483870967741935,0.912901506640164,2.79677419354839,280.926344086021,"Season_2"
"25575","Telemark","nome_cappelen1","1CAUB","UB","Composite","5",9,0.141803166313888,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0,0.0416666666666667,0,283.958602150538,"Season_2"
"25576","Telemark","drangedal1","1DRUB","UB","Composite","5",9,0.15187724276602,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0.0188172043010753,0.783342933947773,0.508870967741936,283.304301075269,"Season_2"
"25577","Telemark","fritsoe1","1FRUB","UB","Composite","5",9,0.139984504709625,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0.0887096774193548,0.728394293033516,2.16989247311828,281.837634408602,"Season_2"
"25578","Telemark","furesdal","1FYUB","UB","Composite","5",9,0.142370886918489,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0.0134408602150538,0.146759259259259,0.103763440860215,281.619892473118,"Season_2"
"25579","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","5",9,0.138111125139172,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0.0053763440860215,0.859235146077251,0.00483870967741936,281.549193548387,"Season_2"
"25580","Telemark","kviteseid1","1KVUB","UB","Composite","5",9,0.155124062624397,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0.0510752688172043,0.756944444444445,0.860215053763441,280.94623655914,"Season_2"
"25581","Trøndelag","nsb_verdal","1NSUB","UB","Composite","5",9,0.155035026174649,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0.00268817204301075,0.815476190476191,0.00483870967741936,282.008870967742,"Season_2"
"25582","Trøndelag","sub_namdalseid","1SUB","UB","Composite","5",9,0.159260690688817,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0.112903225806452,0.928273809523809,9.52043010752688,280.645430107527,"Season_2"
"25583","Trøndelag","verdal_1vb","1VBUB","UB","Composite","5",9,0.148721422559325,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0.0161290322580645,0.377964426877471,0.060752688172043,281.035215053763,"Season_2"
"25584","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","5",9,0.157936175028529,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0.0591397849462366,0.957503607503607,3.41290322580645,280.881451612903,"Season_2"
"25585","Telemark","nome_cappelen2","2CAUB","UB","Composite","5",9,0.14194069729702,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0,0.437386363636364,0,284.108064516129,"Season_2"
"25586","Telemark","fritsoe2","2FRUB","UB","Composite","5",9,0.141842169366969,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0.0161290322580645,0.609713595583161,0.0793010752688172,282.805376344086,"Season_2"
"25587","Telemark","kviteseid2","2KVUB","UB","Composite","5",9,0.198276818218669,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0.295698924731183,0.51717032967033,25.1134408602151,280.218279569892,"Season_2"
"25588","Trøndelag","verdal_2vb","2VBUB","UB","Composite","5",9,0.142232141393293,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0.0134408602150538,0.845365418894831,0.0510752688172043,281.165322580645,"Season_2"
"25589","Telemark","drangedal3","3DRUB","UB","Composite","5",9,0.15351958270155,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0.032258064516129,0.654220779220779,0.426881720430108,282.553225806452,"Season_2"
"25590","Telemark","kviteseid3","3KVUB","UB","Composite","5",9,0.179812167420285,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0.255376344086022,0.816351540616246,20.908064516129,279.714516129032,"Season_2"
"25591","Telemark","notodden3","3NOUB","UB","Composite","5",9,0.147231080371589,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0.0053763440860215,0.404166666666667,0.0271505376344086,281.881989247312,"Season_2"
"25592","Telemark","drangedal4","4DRUB","UB","Composite","5",9,0.141108496939643,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0.0376344086021505,0.956367976134905,0.78010752688172,282.520430107527,"Season_2"
"25593","Telemark","notodden5","5NOUB","UB","Composite","5",9,0.118212243282655,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0.0510752688172043,0.15282658745632,0.675806451612903,281.330913978495,"Season_2"
"25594","Telemark","notodden6","6NOUB","UB","Composite","5",9,0.147255260254781,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0,0.432012432012432,0,282.725537634409,"Season_2"
"25595","Trøndelag","bratsberg","BRUB","UB","Composite","5",9,0.130984627473828,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0.00268817204301075,0.934856000481,0.014247311827957,281.466935483871,"Season_2"
"25596","Trøndelag","selbu_flub","FLUB","UB","Composite","5",9,0.139348702751241,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0.00806451612903226,0.870432263814617,0.0336021505376344,281.265053763441,"Season_2"
"25597","Trøndelag","hi_tydal","HIUB","UB","Composite","5",9,0.142499122036277,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.104838709677419,0.873347730700672,1.72741935483871,280.474731182796,"Season_2"
"25598","Trøndelag","selbu_kl","KLUB","UB","Composite","5",9,0.135347487012509,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0.0134408602150538,0.0912990684594016,0.0481182795698925,280.872311827957,"Season_2"
"25599","Trøndelag","singsaas","LAUB","UB","Composite","5",9,0.1477060652143,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.0483870967741935,0.132142857142857,1.06774193548387,280.993010752688,"Season_2"
"25600","Trøndelag","malvik","MAUB","UB","Composite","5",9,0.148324115349625,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.010752688172043,0.723113093802749,0.0341397849462366,281.167204301075,"Season_2"
"25601","Trøndelag","sl_tydal","SEUB","UB","Composite","5",9,0.150193203425269,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.193548387096774,0.615426322043969,8.57768817204301,280.054301075269,"Season_2"
"25602","Trøndelag","selbu_sl","SLUB","UB","Composite","5",9,0.145676418173686,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0.0591397849462366,0.831852088661551,0.467204301075269,280.50376344086,"Season_2"
"25760","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","6",9,0.152963146470197,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0,0.942326736981342,0,284.140833333333,"Season_2"
"25761","Telemark","nome_cappelen1","1CAB","B","Composite","6",9,0.144116278921308,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0,0.255681818181818,0,287.754722222222,"Season_2"
"25762","Telemark","drangedal1","1DRB","B","Composite","6",9,0.146695088809535,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0,0.473065476190476,0,287.233333333333,"Season_2"
"25763","Telemark","fritsoe1","1FRB","B","Composite","6",9,0.145542417834014,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.86256351190303,0,0.283333333333333,0,285.713055555556,"Season_2"
"25764","Telemark","furesdal","1FYB","B","Composite","6",9,0.148426808102004,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0,0.0490196078431373,0,285.646944444444,"Season_2"
"25765","Trøndelag","namdalseid_1kub","1KB","B","Composite","6",9,0.153268795006207,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.129218140280598,0,0.958996034299371,0,284.481388888889,"Season_2"
"25766","Telemark","kviteseid1","1KVB","B","Composite","6",9,0.152133616012717,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,0,0.941679441679442,0,285.028611111111,"Season_2"
"25767","Trøndelag","nsb_verdal","1NSB","B","Composite","6",9,0.148260760093896,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0,0.753230837789661,0,284.981944444444,"Season_2"
"25768","Trøndelag","sub_namdalseid","1SB","B","Composite","6",9,0.156188835213949,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0,0.88173309178744,0,283.560277777778,"Season_2"
"25769","Trøndelag","verdal_1vb","1VBB","B","Composite","6",9,0.153396171371032,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0,0.595696676205151,0,284.109166666667,"Season_2"
"25770","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","6",9,0.153673232281684,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0,0.920891472868217,0,284.075,"Season_2"
"25771","Telemark","nome_cappelen2","2CAB","B","Composite","6",9,0.143901316406209,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0,0.297348484848485,0,287.857222222222,"Season_2"
"25772","Telemark","fritsoe2","2FRB","B","Composite","6",9,0.142107248412284,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0,0.410885167464115,0,286.691388888889,"Season_2"
"25773","Telemark","kviteseid2","2KVB","B","Composite","6",9,0.147098800744618,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0,0.63441985645933,0,284.323611111111,"Season_2"
"25774","Trøndelag","verdal_2vb","2VBB","B","Composite","6",9,0.137787687350187,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0,0.843317525029814,0,284.178888888889,"Season_2"
"25775","Telemark","drangedal3","3DRB","B","Composite","6",9,0.150563420645065,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0,0.32843137254902,0,286.554722222222,"Season_2"
"25776","Telemark","kviteseid3","3KVB","B","Composite","6",9,0.156109587585062,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0,0.910953177257525,0,283.891111111111,"Season_2"
"25777","Telemark","notodden3","3NOB","B","Composite","6",9,0.138824885077038,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0,0.252935222672065,0,285.871111111111,"Season_2"
"25778","Telemark","drangedal4","4DRB","B","Composite","6",9,0.146366533336314,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0,0.969277857846103,0,286.535,"Season_2"
"25779","Telemark","notodden5","5NOB","B","Composite","6",9,0.132847028914164,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0,0.275883938243555,0,285.343888888889,"Season_2"
"25780","Telemark","notodden6","6NOB","B","Composite","6",9,0.14143409228126,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0,0.258024042950514,0,286.688611111111,"Season_2"
"25781","Trøndelag","bratsberg","BRB","B","Composite","6",9,0.154755689848476,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0,0.967804116900502,0,284.230277777778,"Season_2"
"25782","Trøndelag","selbu_flub","FLB","B","Composite","6",9,0.154140437754525,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0,0.868666187739464,0,284.245,"Season_2"
"25783","Trøndelag","hi_tydal","HIB","B","Composite","6",9,0.151493206106827,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0,0.915804202980927,0,283.717777777778,"Season_2"
"25784","Trøndelag","selbu_kl","KLB","B","Composite","6",9,0.141328556772087,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0,0.428374416780214,0,283.901388888889,"Season_2"
"25785","Trøndelag","singsaas","LAB","B","Composite","6",9,0.147846294274122,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0,0.279257246376811,0,284.17,"Season_2"
"25786","Trøndelag","malvik","MAB","B","Composite","6",9,0.153222532276251,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0,0.779464285714286,0,283.988888888889,"Season_2"
"25787","Trøndelag","sl_tydal","SEB","B","Composite","6",9,0.153296796199866,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0,0.743065094627595,0,283.366944444444,"Season_2"
"25788","Trøndelag","selbu_sl","SLB","B","Composite","6",9,0.150817607037625,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0,0.721212121212121,0,283.598333333333,"Season_2"
