"","ExperimentGisID","FieldSheetID","Region","LocalityName","LocalityCode","Treatment","X_Date","Plot","Taxa","CervidaeFunction","Height_cm","Height_class_50cm","Diameter_at_base_mm","Diameter_at_150cm_mm","Quantity","Year","Subplot_Total_Biomass_g","Years_Since_Exclosure"
"27838",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Betula pubescens (Bjørk)","Resten",166,4,37.25,5,1,2016,434.7748,8
"27839",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Betula pubescens (Bjørk)","Resten",151,4,31.54,6,1,2016,434.7748,8
"27840",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Betula pubescens (Bjørk)","Resten",119,3,23.14,NA,1,2016,250.9461,8
"27841",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Betula pubescens (Bjørk)","Resten",169,4,39.31,5,1,2016,434.7748,8
"27842",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Betula pubescens (Bjørk)","Resten",97,2,16.76,NA,1,2016,117.2074,8
"27843",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",19,1,5.85,NA,1,2016,13.4905,8
"27844",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,3.99,NA,1,2016,13.4905,8
"27845",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",54,2,8.11,NA,1,2016,53.962,8
"27846",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",55,2,8.39,NA,1,2016,53.962,8
"27847",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",10,1,2.38,NA,1,2016,13.4905,8
"27848",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",5,1,4.35,NA,1,2016,13.4905,8
"27849",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",9,1,3.31,NA,1,2016,13.4905,8
"27850",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",6,1,1.68,NA,1,2016,13.4905,8
"27851",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",13,1,5.27,NA,1,2016,13.4905,8
"27852",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",11,1,2.83,NA,1,2016,13.4905,8
"27853",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",19,1,7.67,NA,1,2016,13.4905,8
"27854",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",12,1,2.53,NA,1,2016,13.4905,8
"27855",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",22,1,4.54,NA,1,2016,13.4905,8
"27856",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",17,1,4.91,NA,1,2016,13.4905,8
"27857",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,5.27,NA,1,2016,13.4905,8
"27858",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",49,1,9.51,NA,1,2016,13.4905,8
"27859",30,2983,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØH","Sorbus aucuparia (Rogn)","ROS",150,3,20.83,NA,1,2016,121.4145,8
"27860",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Betula pubescens (Bjørk)","Resten",49,1,14.05,NA,1,2016,33.5587,8
"27861",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Betula pubescens (Bjørk)","Resten",153,4,24.71,1,1,2016,434.7748,8
"27862",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Picea abies (Gran)","Bad tree",292,6,56.58,36,1,2016,3426.12,8
"27863",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",75,2,10.41,NA,1,2016,53.962,8
"27864",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",120,3,14.78,NA,1,2016,121.4145,8
"27865",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",203,5,20.41,6,1,2016,337.2625,8
"27866",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",26,1,8.16,NA,1,2016,13.4905,8
"27867",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",117,3,15.13,NA,1,2016,121.4145,8
"27868",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",193,4,23.02,7,1,2016,215.848,8
"27869",30,2984,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2016-05-11,"ØV","Sorbus aucuparia (Rogn)","ROS",102,3,9.21,NA,1,2016,121.4145,8
"27870",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Betula pubescens (Bjørk)","Resten",45,1,5.2,NA,1,2017,33.5587,9
"27871",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Betula pubescens (Bjørk)","Resten",83,2,6.3,NA,1,2017,117.2074,9
"27872",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Betula pubescens (Bjørk)","Resten",33,1,5.8,NA,1,2017,33.5587,9
"27873",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Betula pubescens (Bjørk)","Resten",80,2,9.5,NA,1,2017,117.2074,9
"27875",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Salix caprea (Selje)","ROS",155,4,18.3,NA,1,2017,434.7748,9
"27876",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",50,1,16.6,NA,1,2017,13.4905,9
"27877",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",16,1,3.3,NA,1,2017,13.4905,9
"27878",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",42,1,5.7,NA,1,2017,13.4905,9
"27879",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",153,4,29.5,NA,1,2017,215.848,9
"27880",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",29,1,7.3,NA,1,2017,13.4905,9
"27881",30,3131,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NH","Sorbus aucuparia (Rogn)","ROS",51,2,10.2,NA,1,2017,53.962,9
"27882",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Picea abies (Gran)","Bad tree",415,7,117.8,NA,1,2017,4663.33,9
"27883",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",36,1,7.4,NA,1,2017,13.4905,9
"27884",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",150,3,20.3,NA,1,2017,121.4145,9
"27885",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",19,1,6.7,NA,1,2017,13.4905,9
"27886",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",32,1,12.2,NA,1,2017,13.4905,9
"27887",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",76,2,9.6,NA,1,2017,53.962,9
"27888",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",51,2,68,NA,1,2017,53.962,9
"27889",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",367,7,39.9,NA,1,2017,661.0345,9
"27890",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",36,1,4.8,NA,1,2017,13.4905,9
"27891",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",40,1,3.4,NA,1,2017,13.4905,9
"27892",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",131,3,16,NA,1,2017,121.4145,9
"27893",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",5,1,10,NA,1,2017,13.4905,9
"27894",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",303,7,31.3,NA,1,2017,661.0345,9
"27895",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",71,2,8.9,NA,1,2017,53.962,9
"27896",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",97,2,9.2,NA,1,2017,53.962,9
"27897",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",63,2,5.6,NA,1,2017,53.962,9
"27898",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",46,1,6.6,NA,1,2017,13.4905,9
"27899",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",107,3,11.1,NA,1,2017,121.4145,9
"27900",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",90,2,3.9,NA,1,2017,53.962,9
"27901",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",55,2,13.3,NA,1,2017,53.962,9
"27902",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",72,2,7.2,NA,1,2017,53.962,9
"27903",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",89,2,7.7,NA,1,2017,53.962,9
"27904",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",61,2,8,NA,1,2017,53.962,9
"27905",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",30,1,6.7,NA,1,2017,13.4905,9
"27906",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",15,1,8.9,NA,1,2017,13.4905,9
"27907",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",76,2,12.5,NA,1,2017,53.962,9
"27908",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",180,4,20.3,NA,1,2017,215.848,9
"27909",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",121,3,11.9,NA,1,2017,121.4145,9
"27910",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",10,1,12.9,NA,1,2017,13.4905,9
"27911",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",16,1,6.3,NA,1,2017,13.4905,9
"27912",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",59,2,6.4,NA,1,2017,53.962,9
"27913",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",205,5,56.6,NA,1,2017,337.2625,9
"27914",30,3132,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"NV","Sorbus aucuparia (Rogn)","ROS",148,3,23.9,NA,1,2017,121.4145,9
"27915",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Betula pubescens (Bjørk)","Resten",262,6,54.6,NA,1,2017,952.7022,9
"27916",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Betula pubescens (Bjørk)","Resten",220,5,48.6,NA,1,2017,668.6935,9
"27917",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Betula pubescens (Bjørk)","Resten",155,4,54.8,NA,1,2017,434.7748,9
"27918",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Betula pubescens (Bjørk)","Resten",116,3,21.9,NA,1,2017,250.9461,9
"27919",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Betula pubescens (Bjørk)","Resten",101,3,21,NA,1,2017,250.9461,9
"27920",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Picea abies (Gran)","Bad tree",85,2,25.1,NA,1,2017,380.68,9
"27921",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",7,1,2.5,NA,1,2017,13.4905,9
"27922",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",35,1,10.1,NA,1,2017,13.4905,9
"27923",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",13,1,2.1,NA,1,2017,13.4905,9
"27924",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",15,1,5.4,NA,1,2017,13.4905,9
"27925",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",8,1,2.4,NA,1,2017,13.4905,9
"27926",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",16,1,10.1,NA,1,2017,13.4905,9
"27927",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",14,1,3.1,NA,1,2017,13.4905,9
"27928",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",24,1,8.6,NA,1,2017,13.4905,9
"27929",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",19,1,5.3,NA,1,2017,13.4905,9
"27930",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",18,1,3.6,NA,1,2017,13.4905,9
"27931",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",8,1,2.3,NA,1,2017,13.4905,9
"27932",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",26,1,6.5,NA,1,2017,13.4905,9
"27933",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",20,1,3.6,NA,1,2017,13.4905,9
"27934",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",152,4,20.4,NA,1,2017,215.848,9
"27935",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,5.6,NA,1,2017,13.4905,9
"27936",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",12,1,2.7,NA,1,2017,13.4905,9
"27937",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",14,1,8.6,NA,1,2017,13.4905,9
"27938",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",14,1,5.8,NA,1,2017,13.4905,9
"27939",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",16,1,2.8,NA,1,2017,13.4905,9
"27940",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,4.2,NA,1,2017,13.4905,9
"27941",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,4,NA,1,2017,13.4905,9
"27942",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",217,5,20.2,NA,1,2017,337.2625,9
"27943",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",13,1,3.9,NA,1,2017,13.4905,9
"27944",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",8,1,2,NA,1,2017,13.4905,9
"27945",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",80,2,12.2,NA,1,2017,53.962,9
"27946",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",21,1,4.2,NA,1,2017,13.4905,9
"27947",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",10,1,3.8,NA,1,2017,13.4905,9
"27948",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",26,1,7.3,NA,1,2017,13.4905,9
"27949",30,3133,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØH","Sorbus aucuparia (Rogn)","ROS",9,1,5.1,NA,1,2017,13.4905,9
"27950",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Betula pubescens (Bjørk)","Resten",145,3,24.6,NA,1,2017,250.9461,9
"27951",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Betula pubescens (Bjørk)","Resten",50,1,14,NA,1,2017,33.5587,9
"27952",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Picea abies (Gran)","Bad tree",303,7,64.3,NA,1,2017,4663.33,9
"27953",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",74,2,12.8,NA,1,2017,53.962,9
"27954",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",216,5,18.9,NA,1,2017,337.2625,9
"27955",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",102,3,16.5,NA,1,2017,121.4145,9
"27956",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",110,3,13.7,NA,1,2017,121.4145,9
"27957",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",217,5,21,NA,1,2017,337.2625,9
"27958",30,3134,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2017-05-30,"ØV","Sorbus aucuparia (Rogn)","ROS",216,5,25.4,NA,1,2017,337.2625,9
"27959",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",280,6,NA,NA,1,2018,952.7022,10
"27960",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",35,1,7,NA,1,2018,33.5587,10
"27961",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",20,1,5,NA,1,2018,33.5587,10
"27962",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",99,2,10,NA,1,2018,117.2074,10
"27963",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",88,2,9,NA,1,2018,117.2074,10
"27964",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Betula pubescens (Bjørk)","Resten",240,5,NA,NA,1,2018,668.6935,10
"27965",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Salix caprea (Selje)","ROS",160,4,20,NA,1,2018,434.7748,10
"27966",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Salix caprea (Selje)","ROS",170,4,20,NA,1,2018,434.7748,10
"27967",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",61,2,NA,NA,1,2018,53.962,10
"27968",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",130,3,NA,NA,1,2018,121.4145,10
"27969",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",47,1,NA,NA,1,2018,13.4905,10
"27970",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",150,3,29,NA,1,2018,121.4145,10
"27971",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",55,2,19,NA,1,2018,53.962,10
"27972",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",240,5,NA,NA,1,2018,337.2625,10
"27973",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",32,1,8,NA,1,2018,13.4905,10
"27974",30,3495,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NH","Sorbus aucuparia (Rogn)","ROS",54,2,9,NA,1,2018,53.962,10
"27975",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Picea abies (Gran)","Bad tree",415,7,113,NA,1,2018,4663.33,10
"27976",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",76,2,NA,NA,1,2018,53.962,10
"27977",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",38,1,NA,NA,1,2018,13.4905,10
"27978",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",79,2,NA,NA,1,2018,53.962,10
"27979",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",12,1,NA,NA,1,2018,13.4905,10
"27980",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",160,4,NA,NA,1,2018,215.848,10
"27981",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",51,2,NA,NA,1,2018,53.962,10
"27982",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",375,7,NA,NA,1,2018,661.0345,10
"27983",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",98,2,NA,NA,1,2018,53.962,10
"27984",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",60,2,NA,NA,1,2018,53.962,10
"27985",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",120,3,NA,NA,1,2018,121.4145,10
"27986",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",303,7,32,NA,1,2018,661.0345,10
"27987",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",205,5,54,NA,1,2018,337.2625,10
"27988",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",197,4,22,NA,1,2018,215.848,10
"27989",30,3496,"Trøndelag","steinkjer_2bbb","2BBUB","UB",2018-05-24,"NV","Sorbus aucuparia (Rogn)","ROS",60,2,12,NA,1,2018,53.962,10
