"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Month","Albedo","Total_Biomass_kg","Total_Biomass_kg_m2","Annual_Delta_Total_Biomass_kg","Annual_Delta_Total_Biomass_kg_m2"
"97109","Trøndelag","singsaas","LAB","B","ØV",2,5,0.150192400243096,0.446835,0.0355579994982335,0,0
"97110","Trøndelag","singsaas","LAB","B","ØV",2,6,0.146548754211714,0.446835,0.0355579994982335,0,0
"97111","Trøndelag","singsaas","LAB","B","ØV",2,7,0.146548754206668,0.446835,0.0355579994982335,0,0
"97112","Trøndelag","singsaas","LAB","B","ØV",2,8,0.146548754207184,0.446835,0.0355579994982335,0,0
"97113","Trøndelag","singsaas","LAB","B","ØV",2,9,0.14654875470371,0.446835,0.0355579994982335,0,0
"97114","Trøndelag","singsaas","LAB","B","ØV",2,10,0.1477326151387,0.446835,0.0355579994982335,0,0
"97115","Trøndelag","singsaas","LAB","B","ØV",2,11,0.207052956938234,0.446835,0.0355579994982335,0,0
"97116","Trøndelag","singsaas","LAB","B","ØV",2,12,0.344877127030301,0.446835,0.0355579994982335,0,0
"97117","Trøndelag","singsaas","LAB","B","NH",3,1,0.439832309902129,1.40483396,0.111793134478681,0,0
"97118","Trøndelag","singsaas","LAB","B","NH",3,2,0.463643169125537,1.40483396,0.111793134478681,0,0
"97119","Trøndelag","singsaas","LAB","B","NH",3,3,0.459706920745108,1.40483396,0.111793134478681,0,0
"97120","Trøndelag","singsaas","LAB","B","NH",3,4,0.313717395325016,1.40483396,0.111793134478681,0,0
"97121","Trøndelag","singsaas","LAB","B","NH",3,5,0.161105657683655,1.40483396,0.111793134478681,0,0
"97122","Trøndelag","singsaas","LAB","B","NH",3,6,0.158551196965665,1.40483396,0.111793134478681,0,0
"97123","Trøndelag","singsaas","LAB","B","NH",3,7,0.15855119696564,1.40483396,0.111793134478681,0,0
"97124","Trøndelag","singsaas","LAB","B","NH",3,8,0.158551196965642,1.40483396,0.111793134478681,0,0
"97125","Trøndelag","singsaas","LAB","B","NH",3,9,0.15855119697219,1.40483396,0.111793134478681,0,0
"97126","Trøndelag","singsaas","LAB","B","NH",3,10,0.159364252203049,1.40483396,0.111793134478681,0,0
"97127","Trøndelag","singsaas","LAB","B","NH",3,11,0.211201001870625,1.40483396,0.111793134478681,0,0
"97128","Trøndelag","singsaas","LAB","B","NH",3,12,0.344246260875147,1.40483396,0.111793134478681,0,0
"97129","Trøndelag","singsaas","LAB","B","NV",3,1,0.403382784537591,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97130","Trøndelag","singsaas","LAB","B","NV",3,2,0.430501602294067,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97131","Trøndelag","singsaas","LAB","B","NV",3,3,0.426558357932717,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97132","Trøndelag","singsaas","LAB","B","NV",3,4,0.297675476426778,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97133","Trøndelag","singsaas","LAB","B","NV",3,5,0.150951216999544,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97134","Trøndelag","singsaas","LAB","B","NV",3,6,0.147219277969679,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97135","Trøndelag","singsaas","LAB","B","NV",3,7,0.147219277965723,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97136","Trøndelag","singsaas","LAB","B","NV",3,8,0.147219277966127,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97137","Trøndelag","singsaas","LAB","B","NV",3,9,0.147219278356614,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97138","Trøndelag","singsaas","LAB","B","NV",3,10,0.14843132594868,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97139","Trøndelag","singsaas","LAB","B","NV",3,11,0.205953505493608,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97140","Trøndelag","singsaas","LAB","B","NV",3,12,0.340835514233559,0.6635175,0.0528010449764883,0.5369,0.0427251444730193
"97141","Trøndelag","singsaas","LAB","B","ØH",3,1,0.419156349731938,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97142","Trøndelag","singsaas","LAB","B","ØH",3,2,0.445053965195954,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97143","Trøndelag","singsaas","LAB","B","ØH",3,3,0.441392820919506,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97144","Trøndelag","singsaas","LAB","B","ØH",3,4,0.305465840185793,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97145","Trøndelag","singsaas","LAB","B","ØH",3,5,0.156811711593886,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97146","Trøndelag","singsaas","LAB","B","ØH",3,6,0.153530011570063,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97147","Trøndelag","singsaas","LAB","B","ØH",3,7,0.153530011568505,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97148","Trøndelag","singsaas","LAB","B","ØH",3,8,0.153530011568664,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97149","Trøndelag","singsaas","LAB","B","ØH",3,9,0.15353001172523,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97150","Trøndelag","singsaas","LAB","B","ØH",3,10,0.154587992696448,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97151","Trøndelag","singsaas","LAB","B","ØH",3,11,0.2086470978973,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97152","Trøndelag","singsaas","LAB","B","ØH",3,12,0.341422102037869,0.50123146,0.0398867322460838,0.26226,0.0208699876876402
"97153","Trøndelag","singsaas","LAB","B","ØV",3,1,0.404772966142557,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97154","Trøndelag","singsaas","LAB","B","ØV",3,2,0.431944220597597,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97155","Trøndelag","singsaas","LAB","B","ØV",3,3,0.427894197561075,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97156","Trøndelag","singsaas","LAB","B","ØV",3,4,0.298345354175927,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97157","Trøndelag","singsaas","LAB","B","ØV",3,5,0.150915681870181,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97158","Trøndelag","singsaas","LAB","B","ØV",3,6,0.147202789370681,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97159","Trøndelag","singsaas","LAB","B","ØV",3,7,0.147202789366445,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97160","Trøndelag","singsaas","LAB","B","ØV",3,8,0.147202789366878,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97161","Trøndelag","singsaas","LAB","B","ØV",3,9,0.147202789784591,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97162","Trøndelag","singsaas","LAB","B","ØV",3,10,0.148408765793388,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97163","Trøndelag","singsaas","LAB","B","ØV",3,11,0.206406182180539,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97164","Trøndelag","singsaas","LAB","B","ØV",3,12,0.342089349237392,0.59318,0.0472037645716252,0.146345,0.0116457650733917
"97165","Trøndelag","singsaas","LAB","B","NH",4,1,0.433984107611298,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97166","Trøndelag","singsaas","LAB","B","NH",4,2,0.458570365991012,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97167","Trøndelag","singsaas","LAB","B","NH",4,3,0.454267290700174,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97168","Trøndelag","singsaas","LAB","B","NH",4,4,0.310828269279306,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97169","Trøndelag","singsaas","LAB","B","NH",4,5,0.15779090283192,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97170","Trøndelag","singsaas","LAB","B","NH",4,6,0.155018595478361,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97171","Trøndelag","singsaas","LAB","B","NH",4,7,0.155018595476468,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97172","Trøndelag","singsaas","LAB","B","NH",4,8,0.155018595476661,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97173","Trøndelag","singsaas","LAB","B","NH",4,9,0.15501859566541,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97174","Trøndelag","singsaas","LAB","B","NH",4,10,0.155906952604569,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97175","Trøndelag","singsaas","LAB","B","NH",4,11,0.210609656433875,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97176","Trøndelag","singsaas","LAB","B","NH",4,12,0.346451266152084,2.39070146,0.190245977408006,0.9858675,0.0784528429293246
"97177","Trøndelag","singsaas","LAB","B","NV",4,1,0.408521534697602,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97178","Trøndelag","singsaas","LAB","B","NV",4,2,0.435367651479078,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97179","Trøndelag","singsaas","LAB","B","NV",4,3,0.431294348778315,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97180","Trøndelag","singsaas","LAB","B","NV",4,4,0.299993145374614,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97181","Trøndelag","singsaas","LAB","B","NV",4,5,0.151815164359056,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97182","Trøndelag","singsaas","LAB","B","NV",4,6,0.148214792345338,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97183","Trøndelag","singsaas","LAB","B","NV",4,7,0.148214792341426,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97184","Trøndelag","singsaas","LAB","B","NV",4,8,0.148214792341826,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97185","Trøndelag","singsaas","LAB","B","NV",4,9,0.148214792727858,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97186","Trøndelag","singsaas","LAB","B","NV",4,10,0.14938266668249,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97187","Trøndelag","singsaas","LAB","B","NV",4,11,0.206939607037103,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97188","Trøndelag","singsaas","LAB","B","NV",4,12,0.342629827234734,0.5217175,0.0415169595112729,-0.1418,-0.0112840854652154
"97189","Trøndelag","singsaas","LAB","B","ØH",4,1,0.416284913605117,0.50123146,0.0398867322460838,0,0
"97190","Trøndelag","singsaas","LAB","B","ØH",4,2,0.442447191911,0.50123146,0.0398867322460838,0,0
"97191","Trøndelag","singsaas","LAB","B","ØH",4,3,0.438739042838739,0.50123146,0.0398867322460838,0,0
"97192","Trøndelag","singsaas","LAB","B","ØH",4,4,0.304118759044414,0.50123146,0.0398867322460838,0,0
"97193","Trøndelag","singsaas","LAB","B","ØH",4,5,0.155788604292968,0.50123146,0.0398867322460838,0,0
"97194","Trøndelag","singsaas","LAB","B","ØH",4,6,0.152416662706445,0.50123146,0.0398867322460838,0,0
"97195","Trøndelag","singsaas","LAB","B","ØH",4,7,0.152416662704437,0.50123146,0.0398867322460838,0,0
"97196","Trøndelag","singsaas","LAB","B","ØH",4,8,0.152416662704642,0.50123146,0.0398867322460838,0,0
"97197","Trøndelag","singsaas","LAB","B","ØH",4,9,0.152416662905128,0.50123146,0.0398867322460838,0,0
"97198","Trøndelag","singsaas","LAB","B","ØH",4,10,0.153505443009911,0.50123146,0.0398867322460838,0,0
"97199","Trøndelag","singsaas","LAB","B","ØH",4,11,0.208225754636262,0.50123146,0.0398867322460838,0,0
"97200","Trøndelag","singsaas","LAB","B","ØH",4,12,0.341419456735932,0.50123146,0.0398867322460838,0,0
"97201","Trøndelag","singsaas","LAB","B","ØV",4,1,0.403315288113328,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97202","Trøndelag","singsaas","LAB","B","ØV",4,2,0.430468970948166,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97203","Trøndelag","singsaas","LAB","B","ØV",4,3,0.426552342232274,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97204","Trøndelag","singsaas","LAB","B","ØV",4,4,0.297722792184326,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97205","Trøndelag","singsaas","LAB","B","ØV",4,5,0.151104454928502,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97206","Trøndelag","singsaas","LAB","B","ØV",4,6,0.147368702669556,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97207","Trøndelag","singsaas","LAB","B","ØV",4,7,0.147368702665653,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97208","Trøndelag","singsaas","LAB","B","ØV",4,8,0.147368702666052,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97209","Trøndelag","singsaas","LAB","B","ØV",4,9,0.147368703051353,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97210","Trøndelag","singsaas","LAB","B","ØV",4,10,0.1485819524083,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97211","Trøndelag","singsaas","LAB","B","ØV",4,11,0.206015096492082,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97212","Trøndelag","singsaas","LAB","B","ØV",4,12,0.340760321565274,0.709095,0.0564279871858738,0.115915,0.00922422261424853
"97213","Trøndelag","singsaas","LAB","B","NH",5,1,0.435222005347842,2.39070146,0.190245977408006,0,0
"97214","Trøndelag","singsaas","LAB","B","NH",5,2,0.459716943323743,2.39070146,0.190245977408006,0,0
"97215","Trøndelag","singsaas","LAB","B","NH",5,3,0.455412974815927,2.39070146,0.190245977408006,0,0
"97216","Trøndelag","singsaas","LAB","B","NH",5,4,0.311404413572384,2.39070146,0.190245977408006,0,0
"97217","Trøndelag","singsaas","LAB","B","NH",5,5,0.158137633477113,2.39070146,0.190245977408006,0,0
"97218","Trøndelag","singsaas","LAB","B","NH",5,6,0.155400637641341,2.39070146,0.190245977408006,0,0
"97219","Trøndelag","singsaas","LAB","B","NH",5,7,0.155400637639565,2.39070146,0.190245977408006,0,0
"97220","Trøndelag","singsaas","LAB","B","NH",5,8,0.155400637639746,2.39070146,0.190245977408006,0,0
"97221","Trøndelag","singsaas","LAB","B","NH",5,9,0.155400637817064,2.39070146,0.190245977408006,0,0
"97222","Trøndelag","singsaas","LAB","B","NH",5,10,0.156277010503286,2.39070146,0.190245977408006,0,0
"97223","Trøndelag","singsaas","LAB","B","NH",5,11,0.210818678379712,2.39070146,0.190245977408006,0,0
"97224","Trøndelag","singsaas","LAB","B","NH",5,12,0.346638208327857,2.39070146,0.190245977408006,0,0
"97225","Trøndelag","singsaas","LAB","B","NV",5,1,0.407525115006854,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97226","Trøndelag","singsaas","LAB","B","NV",5,2,0.43450485342628,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97227","Trøndelag","singsaas","LAB","B","NV",5,3,0.430621933900757,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97228","Trøndelag","singsaas","LAB","B","NV",5,4,0.299965320583684,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97229","Trøndelag","singsaas","LAB","B","NV",5,5,0.152517575886889,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97230","Trøndelag","singsaas","LAB","B","NV",5,6,0.148870098444068,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97231","Trøndelag","singsaas","LAB","B","NV",5,7,0.148870098440586,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97232","Trøndelag","singsaas","LAB","B","NV",5,8,0.148870098440942,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97233","Trøndelag","singsaas","LAB","B","NV",5,9,0.148870098785087,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97234","Trøndelag","singsaas","LAB","B","NV",5,10,0.150053055111193,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97235","Trøndelag","singsaas","LAB","B","NV",5,11,0.206944649120477,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97236","Trøndelag","singsaas","LAB","B","NV",5,12,0.341613903473447,0.5093375,0.0405317904135341,-0.0123799999999999,-0.000985169097738825
"97237","Trøndelag","singsaas","LAB","B","ØH",5,1,0.414760186369043,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97238","Trøndelag","singsaas","LAB","B","ØH",5,2,0.440482540599372,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97239","Trøndelag","singsaas","LAB","B","ØH",5,3,0.436777574796174,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97240","Trøndelag","singsaas","LAB","B","ØH",5,4,0.302556914193538,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97241","Trøndelag","singsaas","LAB","B","ØH",5,5,0.155128352723595,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97242","Trøndelag","singsaas","LAB","B","ØH",5,6,0.151828661452486,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97243","Trøndelag","singsaas","LAB","B","ØH",5,7,0.151828661450686,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97244","Trøndelag","singsaas","LAB","B","ØH",5,8,0.15182866145087,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97245","Trøndelag","singsaas","LAB","B","ØH",5,9,0.151828661631051,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97246","Trøndelag","singsaas","LAB","B","ØH",5,10,0.152893512520836,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97247","Trøndelag","singsaas","LAB","B","ØH",5,11,0.207116691463483,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97248","Trøndelag","singsaas","LAB","B","ØH",5,12,0.339483413550383,1.41176146,0.112344407412816,0.91053,0.0724576751667317
"97249","Trøndelag","singsaas","LAB","B","ØV",5,1,0.403815365302584,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97250","Trøndelag","singsaas","LAB","B","ØV",5,2,0.430830049091502,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97251","Trøndelag","singsaas","LAB","B","ØV",5,3,0.427077983824435,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97252","Trøndelag","singsaas","LAB","B","ØV",5,4,0.298109610170285,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97253","Trøndelag","singsaas","LAB","B","ØV",5,5,0.152012560898438,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97254","Trøndelag","singsaas","LAB","B","ØV",5,6,0.148302947666882,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97255","Trøndelag","singsaas","LAB","B","ØV",5,7,0.14830294766358,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97256","Trøndelag","singsaas","LAB","B","ØV",5,8,0.148302947663917,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97257","Trøndelag","singsaas","LAB","B","ØV",5,9,0.148302947990732,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97258","Trøndelag","singsaas","LAB","B","ØV",5,10,0.149506661697986,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97259","Trøndelag","singsaas","LAB","B","ØV",5,11,0.206002528907977,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97260","Trøndelag","singsaas","LAB","B","ØV",5,12,0.339620193240545,0.74439,0.059236674044088,0.035295,0.00280868685821422
"97261","Trøndelag","singsaas","LAB","B","NH",6,1,0.432858899515904,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97262","Trøndelag","singsaas","LAB","B","NH",6,2,0.457502580984362,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97263","Trøndelag","singsaas","LAB","B","NH",6,3,0.453140706574081,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97264","Trøndelag","singsaas","LAB","B","NH",6,4,0.310161407709758,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97265","Trøndelag","singsaas","LAB","B","NH",6,5,0.157157511128902,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97266","Trøndelag","singsaas","LAB","B","NH",6,6,0.154358969892754,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97267","Trøndelag","singsaas","LAB","B","NH",6,7,0.154358969890593,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97268","Trøndelag","singsaas","LAB","B","NH",6,8,0.154358969890814,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97269","Trøndelag","singsaas","LAB","B","NH",6,9,0.154358970105592,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97270","Trøndelag","singsaas","LAB","B","NH",6,10,0.155256506495675,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97271","Trøndelag","singsaas","LAB","B","NH",6,11,0.210350676227645,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97272","Trøndelag","singsaas","LAB","B","NH",6,12,0.3465354325119,2.66534146,0.212101134193385,0.27464,0.0218551567853791
"97273","Trøndelag","singsaas","LAB","B","NV",6,1,0.409101660458549,0.5093375,0.0405317904135341,0,0
"97274","Trøndelag","singsaas","LAB","B","NV",6,2,0.436053067480195,0.5093375,0.0405317904135341,0,0
"97275","Trøndelag","singsaas","LAB","B","NV",6,3,0.431855572255838,0.5093375,0.0405317904135341,0,0
"97276","Trøndelag","singsaas","LAB","B","NV",6,4,0.300241253327524,0.5093375,0.0405317904135341,0,0
"97277","Trøndelag","singsaas","LAB","B","NV",6,5,0.151461731451414,0.5093375,0.0405317904135341,0,0
"97278","Trøndelag","singsaas","LAB","B","NV",6,6,0.147859853407917,0.5093375,0.0405317904135341,0,0
"97279","Trøndelag","singsaas","LAB","B","NV",6,7,0.1478598534036,0.5093375,0.0405317904135341,0,0
"97280","Trøndelag","singsaas","LAB","B","NV",6,8,0.147859853404042,0.5093375,0.0405317904135341,0,0
"97281","Trøndelag","singsaas","LAB","B","NV",6,9,0.147859853829558,0.5093375,0.0405317904135341,0,0
"97282","Trøndelag","singsaas","LAB","B","NV",6,10,0.149028724493063,0.5093375,0.0405317904135341,0,0
"97283","Trøndelag","singsaas","LAB","B","NV",6,11,0.207238903395059,0.5093375,0.0405317904135341,0,0
"97284","Trøndelag","singsaas","LAB","B","NV",6,12,0.343838897408346,0.5093375,0.0405317904135341,0,0
"97285","Trøndelag","singsaas","LAB","B","ØH",6,1,0.421120065769892,1.41176146,0.112344407412816,0,0
"97286","Trøndelag","singsaas","LAB","B","ØH",6,2,0.446504900142285,1.41176146,0.112344407412816,0,0
"97287","Trøndelag","singsaas","LAB","B","ØH",6,3,0.442556374546433,1.41176146,0.112344407412816,0,0
"97288","Trøndelag","singsaas","LAB","B","ØH",6,4,0.305269327228378,1.41176146,0.112344407412816,0,0
"97289","Trøndelag","singsaas","LAB","B","ØH",6,5,0.155790134468088,1.41176146,0.112344407412816,0,0
"97290","Trøndelag","singsaas","LAB","B","ØH",6,6,0.152657950504358,1.41176146,0.112344407412816,0,0
"97291","Trøndelag","singsaas","LAB","B","ØH",6,7,0.152657950502368,1.41176146,0.112344407412816,0,0
"97292","Trøndelag","singsaas","LAB","B","ØH",6,8,0.152657950502571,1.41176146,0.112344407412816,0,0
"97293","Trøndelag","singsaas","LAB","B","ØH",6,9,0.152657950701088,1.41176146,0.112344407412816,0,0
"97294","Trøndelag","singsaas","LAB","B","ØH",6,10,0.153666931330459,1.41176146,0.112344407412816,0,0
"97295","Trøndelag","singsaas","LAB","B","ØH",6,11,0.208306692227919,1.41176146,0.112344407412816,0,0
"97296","Trøndelag","singsaas","LAB","B","ØH",6,12,0.342156405221067,1.41176146,0.112344407412816,0,0
"97297","Trøndelag","singsaas","LAB","B","ØV",6,1,0.40582168772205,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97298","Trøndelag","singsaas","LAB","B","ØV",6,2,0.43265932048735,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97299","Trøndelag","singsaas","LAB","B","ØV",6,3,0.428480882148143,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97300","Trøndelag","singsaas","LAB","B","ØV",6,4,0.298190851097249,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97301","Trøndelag","singsaas","LAB","B","ØV",6,5,0.150484143114963,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97302","Trøndelag","singsaas","LAB","B","ØV",6,6,0.146864560346319,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97303","Trøndelag","singsaas","LAB","B","ØV",6,7,0.146864560341964,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97304","Trøndelag","singsaas","LAB","B","ØV",6,8,0.14686456034241,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97305","Trøndelag","singsaas","LAB","B","ØV",6,9,0.146864560771692,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97306","Trøndelag","singsaas","LAB","B","ØV",6,10,0.148039775051739,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97307","Trøndelag","singsaas","LAB","B","ØV",6,11,0.206154005413629,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97308","Trøndelag","singsaas","LAB","B","ØV",6,12,0.342161189332064,1.4029425,0.111642616874351,0.6585525,0.0524059428302627
"97309","Trøndelag","singsaas","LAB","B","NH",7,1,0.431988186470114,2.66534146,0.212101134193385,0,0
"97310","Trøndelag","singsaas","LAB","B","NH",7,2,0.456644055132594,2.66534146,0.212101134193385,0,0
"97311","Trøndelag","singsaas","LAB","B","NH",7,3,0.452310755420367,2.66534146,0.212101134193385,0,0
"97312","Trøndelag","singsaas","LAB","B","NH",7,4,0.309727757203031,2.66534146,0.212101134193385,0,0
"97313","Trøndelag","singsaas","LAB","B","NH",7,5,0.157029697746095,2.66534146,0.212101134193385,0,0
"97314","Trøndelag","singsaas","LAB","B","NH",7,6,0.154215856052281,2.66534146,0.212101134193385,0,0
"97315","Trøndelag","singsaas","LAB","B","NH",7,7,0.154215856050154,2.66534146,0.212101134193385,0,0
"97316","Trøndelag","singsaas","LAB","B","NH",7,8,0.154215856050371,2.66534146,0.212101134193385,0,0
"97317","Trøndelag","singsaas","LAB","B","NH",7,9,0.154215856261938,2.66534146,0.212101134193385,0,0
"97318","Trøndelag","singsaas","LAB","B","NH",7,10,0.155118513310977,2.66534146,0.212101134193385,0,0
"97319","Trøndelag","singsaas","LAB","B","NH",7,11,0.210134411101302,2.66534146,0.212101134193385,0,0
"97320","Trøndelag","singsaas","LAB","B","NH",7,12,0.346091022380459,2.66534146,0.212101134193385,0,0
"97321","Trøndelag","singsaas","LAB","B","NV",7,1,0.406582142338183,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97322","Trøndelag","singsaas","LAB","B","NV",7,2,0.433463713158467,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97323","Trøndelag","singsaas","LAB","B","NV",7,3,0.429389286968652,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97324","Trøndelag","singsaas","LAB","B","NV",7,4,0.298918173186789,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97325","Trøndelag","singsaas","LAB","B","NV",7,5,0.151215724571211,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97326","Trøndelag","singsaas","LAB","B","NV",7,6,0.147583229339577,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97327","Trøndelag","singsaas","LAB","B","NV",7,7,0.147583229335542,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97328","Trøndelag","singsaas","LAB","B","NV",7,8,0.147583229335955,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
"97329","Trøndelag","singsaas","LAB","B","NV",7,9,0.147583229734055,0.7839775,0.0623869471989132,0.27464,0.0218551567853791
