"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Decid_Bio","Pine_Bio","Spruce_Bio"
"453","Telemark","furesdal","1FYUB","UB",6,5.369756525,0.427311647076854,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.028738080210209,0.0535955464524031,0.469550053955726
"454","Trøndelag","namdalseid_1kub","1KUB","UB",6,10.680498275,0.849927047575356,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.316003195899893,0,0.533923851675463
"455","Telemark","kviteseid1","1KVUB","UB",6,2.3647536875,0.188181119280206,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0542380019060174,0.064016902707037,0.230988332994349
"456","Telemark","notodden1","1NOUB","UB",6,6.307435975,0.501929806828449,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.31002455637814,0.17865182150801,0.0530137157691949
"457","Trøndelag","nsb_verdal","1NSUB","UB",6,0.9300987,0.0740149028341729,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0639170522114691,0,0.0302935518681114
"458","Trøndelag","sub_namdalseid","1SUB","UB",6,3.497663625,0.278335227595734,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.206388041908969,0,0.0719471856867645
"459","Trøndelag","verdal_1vb","1VBUB","UB",6,0.6775555,0.0539181535220503,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0554712670342126,0.0104213562546339,0.00757338796702784
"460","Trøndelag","steinkjer_2bbb","2BBUB","UB",6,3.917629425,0.311755044095505,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0902334460599405,0,0.443043196071129
"461","Telemark","nome_cappelen2","2CAUB","UB",6,6.057570675,0.482046158027379,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.272146163355409,0.189073177762644,0.0277690892124354
"462","Telemark","fritsoe2","2FRUB","UB",6,6.215694275,0.494629234307122,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.233347349444662,0,0.26128188486246
"463","Telemark","kviteseid2","2KVUB","UB",6,3.72931225,0.296769239460329,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0659104685368407,0.00992510119488946,0.223414945027321
"464","Trøndelag","verdal_2vb","2VBUB","UB",6,8.8767129125,0.706386369216015,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.458316921945542,0.0267977732262015,0.355949234450308
"465","Telemark","drangedal3","3DRUB","UB",6,0.9732140875,0.0774459163561467,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0646618502618019,0.00694757083642262,0.0151467759340557
"466","Telemark","kviteseid3","3KVUB","UB",6,7.966395375,0.633945601277832,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.202262487157245,0,0.431683114120587
"467","Telemark","notodden3","3NOUB","UB",6,2.843090275,0.226245935461373,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0798459102307136,0.172696760791077,0.0568004097527088
"468","Telemark","drangedal4","4DRUB","UB",6,8.292354025,0.659884566473362,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.529243624042132,0,0.13064094243123
"469","Telemark","notodden4","4NOUB","UB",6,6.082844875,0.484057414958726,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.23633816725144,0.126545040234841,0.121174207472445
"470","Telemark","notodden5","5NOUB","UB",6,17.6683502,1.40600263530434,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.120274570230561,0.017865182150801,1.27232917846068
"471","Telemark","notodden6","6NOUB","UB",6,2.769734275,0.220408450458648,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0982670656916352,0.142921457206408,0.00757338796702784
"472","Trøndelag","bratsberg","BRUB","UB",6,9.948296975,0.7916603194587,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.57513916084422,0.00893259107540051,0.21205486307678
"473","Hedmark","nes_1","DDUB","UB",6,32.467112925,2.58365075496826,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.264696532945838,0.245646254573514,2.13948210068537
"474","Hedmark","didrik_holmsen","DHUB","UB",6,7.577720375,0.603015827524711,0.234215068,"0221",56.43464358,0,18.91236981,0.071926933220256,0,0.549070627609518
"475","Hedmark","fet_3","FKUB","UB",6,4.6803055375,0.372446880736748,0.140119204,"0227",71.33638992,0,32.84966157,0.197239555163828,0.0267977732262015,0.168507882266369
"476","Trøndelag","selbu_flub","FLUB","UB",6,8.19520745,0.652153887665513,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.353005062967914,0,0.3988650995968
"477","Trøndelag","hi_tydal","HIUB","UB",6,8.2990277125,0.6604156416505,0.214070788,"1665",16.47588281,0.419443553,0,0.352674026654593,0.0267977732262015,0.301042171689357
"478","Hedmark","halvard_pramhus","HPUB","UB",6,2.8005028625,0.222856936854939,0.335469416,"0420",62.64905485,0,13.92362896,0.111003747712121,0.183614372105455,0.00757338796702784
"479","Hedmark","kongsvinger_1","IAAUB","UB",6,40.1168740666667,3.19239940455253,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.119740465472767,0.107191092904806,3.03692857477816
"480","Hedmark","kongsvinger_2","JCDUB","UB",6,8.1730602,0.650391465508817,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.30012227203378,0,0.46702559130005
"481","Trøndelag","selbu_kl","KLUB","UB",6,5.2114794875,0.414716360628821,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0370422307510256,0.286587297002433,0.100347390563119
"482","Trøndelag","singsaas","LAUB","UB",6,2.6028848875,0.207130998072408,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0113200863133428,0.0424298076081524,0.21205486307678
"483","Hedmark","maarud_1","M1UB","UB",6,20.3932,1.62283929273082,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.19462496059492,0.416854250185357,0.0227201639010835
"484","Hedmark","maarud_2","M2UB","UB",6,4.1328934875,0.328885213903964,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.21237164507551,0.0267977732262015,0.109814125521904
"485","Hedmark","maarud_3","M3UB","UB",6,3.575740375,0.284548377947259,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.156432697262148,0.0580618419901033,0.140107677390015
"486","Trøndelag","malvik","MAUB","UB",6,5.996002325,0.477146704407124,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.172788400217872,0.092303441112472,0.282739817435706
"487","Hedmark","nes_2","OLUB","UB",6,15.7641903625,1.25447441001675,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0469050048807635,1.00119458303447,0.206374822101509
"488","Hedmark","stig_dahlen","SDUB","UB",6,40.4859693,3.22177106998086,1,"0221",56.43464358,0,18.91236981,2.71492240854459,0.141432692027175,0.365415969409093
"489","Trøndelag","sl_tydal","SEUB","UB",6,6.4366995375,0.512216274295221,0.132712131,"1665",16.47588281,0.419443553,0,0.410205496733463,0.0342415991223686,0.187441352183939
"490","Hedmark","sorum_1","SKUB","UB",6,9.0448847875,0.719769061813656,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.384438802837772,0.183862499635327,0.151467759340557
"491","Trøndelag","selbu_sl","SLUB","UB",6,4.684260975,0.372761644451856,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.189031081943342,0,0.230988332994349
"492","Hedmark","stangeskovene_aurskog","SSAUB","UB",6,4.28958881666667,0.341354632002107,0.114068355,"0221",56.43464358,0,18.91236981,0.170426155574797,0.100243522068384,0.0706849543589265
"493","Hedmark","stangeskovene_eidskog","SSBUB","UB",6,3.2927328125,0.262027351695127,0.090462104,"0420",62.64905485,0,13.92362896,0.203932519869476,0.0126545040234841,0.0605871037362227
"494","Hedmark","eidskog","STSKNUB","UB",6,4.696556125,0.373740061401134,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0146483623353955,0.247135019752748,0.159041147307585
"495","Hedmark","truls_holm","THUB","UB",6,12.6994790875,1.01059243573389,0.294777374,"0221",56.43464358,0,18.91236981,0.490214126977994,0.0803933196786046,0.460083318996941
"496","Trøndelag","steinkjer_1bbb","1BBB","B",7,5.380320525,0.428152303486266,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.139309208977144,0.0218551567853791,0.566758610625554
"497","Telemark","nome_cappelen1","1CAB","B",7,3.393620245,0.270055718484239,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.0401153609744177,0.218551567853791,0.0214176298996355
"498","Telemark","drangedal1","1DRB","B",7,6.87891073,0.547406322883689,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.133435164492442,0.299142458499876,0.114828699891372
"499","Telemark","fritsoe1","1FRB","B",7,3.35893665,0.267295685690016,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.00585514324366058,0.0601016811597924,0.231389701866459
"500","Telemark","furesdal","1FYB","B",7,2.1263525,0.169209755565405,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.102999906633424,0.0805908906460853,0.0628688882609633
"501","Trøndelag","namdalseid_1kub","1KB","B",7,4.283173355,0.340844105783874,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.171257799570298,0,0.169586306213576
"502","Telemark","kviteseid1","1KVB","B",7,4.70942243,0.374763929421173,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.255652171067519,0.177573148881205,0.0404335785507345
"503","Telemark","notodden1","1NOB","B",7,3.50599879,0.278998518951352,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.0776899965758161,0.196696411068412,0.018448445228497
"504","Trøndelag","nsb_verdal","1NSB","B",7,6.125387485,0.487442848295492,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.156199384869097,0.0245870513835515,0.318949937734619
"505","Trøndelag","sub_namdalseid","1SB","B",7,1.52303851,0.121199553692908,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.0806112632745758,0.0218551567853791,0.035124501221987
"506","Trøndelag","verdal_1vb","1VBB","B",7,0.934646615,0.0743768144106788,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0404410514058291,0.0437103135707581,0.00461211130712426
"507","Trøndelag","steinkjer_2bbb","2BBB","B",7,8.72744683,0.694508151783096,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0916294262946755,0,0.602878725488421
"508","Telemark","nome_cappelen2","2CAB","B",7,6.258068125,0.49800123814979,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.103367687181086,0.381099296445047,0.0525015684252371
"509","Telemark","fritsoe2","2FRB","B",7,3.81872799,0.303884717965939,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.0716902889184716,0,0.232194429047467
"510","Telemark","kviteseid2","2KVB","B",7,4.869261355,0.387483506927295,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.156854118065538,0.163913675890343,0.148672550916586
"511","Trøndelag","verdal_2vb","2VBB","B",7,11.86349165,0.944066669213463,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.498047673593873,0.0218551567853791,0.440555206423245
"512","Telemark","drangedal3","3DRB","B",7,0.501746666666667,0.0399277310899408,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0216450722604978,0.0254976829162756,0
"513","Telemark","kviteseid3","3KVB","B",7,3.64201465,0.2898223171803,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.102522413952033,0,0.187299903228266
"514","Telemark","notodden3","3NOB","B",7,6.8566829,0.545637488374336,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0185396927362452,0.514962131755494,0.0121356638825965
"515","Telemark","drangedal4","4DRB","B",7,5.6835743,0.452284472137529,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.38689118753545,0.0218551567853791,0.0599294954057349
"516","Telemark","notodden4","4NOB","B",7,4.271380175,0.339905634337987,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.0656749530414901,0.0696633122533958,0.272756492057469
"517","Telemark","notodden5","5NOB","B",7,8.1684867,0.650027517942702,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.129675007208364,0.0573697865616201,0.491667617453528
"518","Telemark","notodden6","6NOB","B",7,5.38249757,0.428325547222807,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0325845928443422,0.340120877472462,0.0556200769060035
"519","Trøndelag","bratsberg","BRB","B",7,2.65939391,0.211627843202492,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.095127320105779,0.0273189459817238,0.219341573202563
"520","Hedmark","nes_1","DDB","B",7,22.328909985,1.77687819898336,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.324111231873587,0.513596184456408,0.939170782653369
"521","Hedmark","didrik_holmsen","DHB","B",7,8.763933195,0.697411644455699,0.234215068,"0221",56.43464358,0,18.91236981,0.402106297440097,0.071029259552482,0.342559976711265
"522","Hedmark","fet_3","FKB","B",7,12.27869457,0.977107467765557,0.140119204,"0227",71.33638992,0,32.84966157,0.059223012183773,0,0.917884455581784
"523","Trøndelag","selbu_flub","FLB","B",7,11.648049255,0.926922308155559,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.298372437441533,0,0.628549870714027
"524","Trøndelag","hi_tydal","HIB","B",7,11.377169185,0.90536635709277,0.214070788,"1665",16.47588281,0.419443553,0,0.684055291205365,0.00546378919634477,0.219945118588319
"525","Hedmark","halvard_pramhus","HPB","B",7,12.227673125,0.973047310177837,0.335469416,"0420",62.64905485,0,13.92362896,0.037564644915104,0.919282532285007,0.0324002659554509
"526","Hedmark","kongsvinger_1","IAAB","B",7,53.63788396,4.26836718461174,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.259677890576025,0,4.07360876667972
"527","Hedmark","kongsvinger_2","JCDB","B",7,4.764430055,0.37914129713442,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.132641872594094,0.109275783926895,0.219180478558602
"528","Trøndelag","selbu_kl","KLB","B",7,8.774111045,0.698221572024473,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.297181051018772,0.267725670620894,0.2076101131395
"529","Trøndelag","singsaas","LAB","B",7,3.094440315,0.246247736117546,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0214237227487444,0.103811994730551,0.121012018638251
"530","Hedmark","maarud_1","M1B","B",7,10.36896375,0.825135917776588,0.502955834,"0419",49.08527729,0.828135374,16.24462266,0.574249834853211,0.168011517787602,0.0828745651357752
"531","Hedmark","maarud_2","M2B","B",7,4.930364445,0.39234593633314,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.216086959658596,0.0309614721126203,0.153037872590078
"532","Hedmark","maarud_3","M3B","B",7,2.075385695,0.165153946090729,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.017988393541545,0.154807360563102,0.062120064253716
"533","Trøndelag","malvik","MAB","B",7,6.233176395,0.496020417213985,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.0457808811831974,0,0.450239536030788
"534","Hedmark","nes_2","OLB","B",7,46.061297535,3.66544159396089,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0801549580949842,3.48726345456705,0.0980231812988603
"535","Hedmark","stig_dahlen","SDB","B",7,13.260670175,1.05525060353126,1,"0221",56.43464358,0,18.91236981,0.276270365290117,0.00956163109360334,0.769418607147539
"536","Trøndelag","sl_tydal","SEB","B",7,3.244843995,0.258216480683152,0.132712131,"1665",16.47588281,0.419443553,0,0.0590377001257839,0.0682973649543096,0.165030098080213
"537","Hedmark","sorum_1","SKB","B",7,4.07373915,0.324177861294738,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.0264312911176174,0.00910631532724128,0.387889111575586
"538","Trøndelag","selbu_sl","SLB","B",7,5.434119985,0.432433528483603,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.0349585312642319,0,0.397474997219371
"539","Hedmark","stangeskovene_aurskog","SSAB","B",7,2.848583125,0.226683042575954,0.114068355,"0221",56.43464358,0,18.91236981,0.0793736537469506,0.194875148002963,0.00461211130712426
"540","Hedmark","stangeskovene_eidskog","SSBB","B",7,5.049565625,0.401831664842833,0.090462104,"0420",62.64905485,0,13.92362896,0.0381304407377957,0.101080100132378,0.525242247945318
"541","Hedmark","eidskog","STSKNB","B",7,13.72778125,1.09242212181087,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0383436088896994,0.737611541506544,0.316466971414626
"542","Hedmark","truls_holm","THB","B",7,9.60061507,0.763992672556521,0.294777374,"0221",56.43464358,0,18.91236981,0.0948447134479791,0.386563085641392,0.28258487346715
"543","Trøndelag","steinkjer_1bbb","1BBUB","UB",7,5.562166025,0.442623108588274,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.204061387626897,0,0.318082294615169
"544","Telemark","nome_cappelen1","1CAUB","UB",7,3.0137659125,0.239827871148116,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.00949446372874499,0.134733248720624,0.100347390563119
"545","Telemark","drangedal1","1DRUB","UB",7,4.1221512625,0.328030374799686,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.142806274784656,0.0744382589616709,0.166614535274612
"546","Telemark","fritsoe1","1FRUB","UB",7,13.939517025,1.10927151942119,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.550816032123924,0.0932959512319609,0.488483523873296
"547","Telemark","furesdal","1FYUB","UB",7,5.5986781375,0.445528650181826,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.0376003234744717,0.0632725201174203,0.472074516611402
"548","Trøndelag","namdalseid_1kub","1KUB","UB",7,10.953876275,0.871681777591644,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.379411559734834,0,0.49227021785681
"549","Telemark","kviteseid1","1KVUB","UB",7,2.851009175,0.226876101500798,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0495492946299477,0.0744382589616709,0.28021535478003
"550","Telemark","notodden1","1NOUB","UB",7,8.2314276375,0.655036198605684,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.359661768198652,0.282121001464733,0.0530137157691949
"551","Trøndelag","nsb_verdal","1NSUB","UB",7,1.5566286,0.123872568124108,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.113774717501405,0,0.0302935518681114
"552","Trøndelag","sub_namdalseid","1SUB","UB",7,4.68403275,0.372743482883412,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.27428943931205,0,0.0984540435713619
"553","Trøndelag","verdal_1vb","1VBUB","UB",7,0.946961925,0.0753568356417833,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.082071156288212,0.0119101214338674,0.00757338796702784
"554","Trøndelag","steinkjer_2bbb","2BBUB","UB",7,3.293387825,0.262079475933708,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0992516346426094,0,0.325655682582197
"555","Telemark","nome_cappelen2","2CAUB","UB",7,8.199295975,0.652479242147366,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.326326001424328,0.297753035846684,0.0378669398351392
"556","Telemark","fritsoe2","2FRUB","UB",7,8.13222045,0.647141541465249,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.264685449130343,0,0.382456092334906
"557","Telemark","kviteseid2","2KVUB","UB",7,3.9589011375,0.315039342622626,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0615251888334846,0.0148876517923342,0.242348414944891
"558","Trøndelag","verdal_2vb","2VBUB","UB",7,10.8270755875,0.861591299490106,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.571851710717653,0.0267977732262015,0.426003073145316
"559","Telemark","drangedal3","3DRUB","UB",7,1.1298912875,0.0899138917810454,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0726635301490004,0.0129026315533563,0.0151467759340557
"560","Telemark","kviteseid3","3KVUB","UB",7,9.23309455,0.734746318833669,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.259516223902673,0,0.475230094930997
"561","Telemark","notodden3","3NOUB","UB",7,3.4299230875,0.27294460690032,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0943386986092368,0.225299797123991,0.0568004097527088
"562","Telemark","drangedal4","4DRUB","UB",7,9.4084394,0.748699818645273,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.561258466461334,0,0.187441352183939
"563","Telemark","notodden4","4NOUB","UB",7,8.294799225,0.660079149306786,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.293565498202372,0.198005768838045,0.168507882266369
"564","Telemark","notodden5","5NOUB","UB",7,17.6291775375,1.40288537386887,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.169281184303864,0.036722874421091,1.20606203374918
"565","Telemark","notodden6","6NOUB","UB",7,3.519221825,0.280050774642816,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0916571984343577,0.184606882224944,0.00757338796702784
"566","Trøndelag","bratsberg","BRUB","UB",7,12.7787267875,1.01689876732572,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.765552980269999,0.0104213562546339,0.246135108928405
"567","Hedmark","nes_1","DDUB","UB",7,43.6633997125,3.47462294822081,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.266012052001206,0.304452479153234,2.97066143006667
"568","Hedmark","didrik_holmsen","DHUB","UB",7,10.20254855,0.811893016933775,0.234215068,"0221",56.43464358,0,18.91236981,0.0828368109306914,0,0.749765408735756
"569","Hedmark","fet_3","FKUB","UB",7,6.83353915,0.543795767267244,0.140119204,"0227",71.33638992,0,32.84966157,0.257900371511944,0,0.285895395755301
"570","Trøndelag","selbu_flub","FLUB","UB",7,10.99579055,0.875017209617825,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.403573808670342,0,0.628591201263311
"571","Trøndelag","hi_tydal","HIUB","UB",7,10.455342625,0.832009730244071,0.214070788,"1665",16.47588281,0.419443553,0,0.49255057923625,0.0476404857354694,0.327549029573954
"572","Hedmark","halvard_pramhus","HPUB","UB",7,3.7418165375,0.297764299043063,0.335469416,"0420",62.64905485,0,13.92362896,0.12696993817585,0.265000201903549,0.00757338796702784
"573","Hedmark","kongsvinger_1","IAAUB","UB",7,54.46580415,4.33425097997378,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.100058901008106,0.145898987564875,4.18555908311072
"574","Hedmark","kongsvinger_2","JCDUB","UB",7,8.75351435,0.69658253911417,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.363353468564945,0,0.444305427398967
"575","Trøndelag","selbu_kl","KLUB","UB",7,6.1244253125,0.48736628104075,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0391672622460238,0.359536790784871,0.0984540435713619
"576","Trøndelag","singsaas","LAUB","UB",7,2.6944977375,0.214421317036527,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.00932706853847451,0.0483848683250861,0.21205486307678
"577","Hedmark","maarud_1","M1UB","UB",7,20.292434675,1.61482064294781,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.08875239079503,0.516601517193996,0.0189334699175696
"578","Hedmark","maarud_2","M2UB","UB",7,4.8531782875,0.386203657080942,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.246969924351405,0.0267977732262015,0.132534289422987
"579","Hedmark","maarud_3","M3UB","UB",7,4.8709480125,0.387617726866509,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.214919767439767,0.0856039978059216,0.116125282161094
"580","Trøndelag","malvik","MAUB","UB",7,9.119849075,0.72573453026915,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.224581805408094,0.120589979517907,0.507416993790865
"581","Hedmark","nes_2","OLUB","UB",7,24.0033422125,1.91012528192286,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0615434976202505,1.5058859787946,0.34269580550801
"582","Hedmark","stig_dahlen","SDUB","UB",7,53.1539915875,4.22986025310782,1,"0221",56.43464358,0,18.91236981,3.37669164408644,0.194283855889961,0.658884753131422
"583","Trøndelag","sl_tydal","SEUB","UB",7,8.5337802875,0.6790966580079,0.132712131,"1665",16.47588281,0.419443553,0,0.613401915043955,0.0669944330655038,0.185548005192182
"584","Hedmark","sorum_1","SKUB","UB",7,10.9373404125,0.870365895464062,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.418668723966191,0.264255819313932,0.187441352183939
"585","Trøndelag","selbu_sl","SLUB","UB",7,6.414241775,0.510429142338891,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.284231552844065,0,0.297255477705843
"586","Hedmark","stangeskovene_aurskog","SSAUB","UB",7,5.5024036,0.43786736591332,0.114068355,"0221",56.43464358,0,18.91236981,0.202792424708112,0.156816598879253,0.0782583423259544
"587","Hedmark","stangeskovene_eidskog","SSBUB","UB",7,4.645364275,0.369666343414374,0.090462104,"0420",62.64905485,0,13.92362896,0.284708957327091,0.035730364301602,0.0656360290475746
"588","Hedmark","eidskog","STSKNUB","UB",7,5.242555,0.417189271340566,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0146483623353955,0.29626427066745,0.151467759340557
"589","Hedmark","truls_holm","THUB","UB",7,14.602055375,1.16199464611641,0.294777374,"0221",56.43464358,0,18.91236981,0.678722999006101,0.109176113143784,0.401389562252476
"590","Trøndelag","steinkjer_1bbb","1BBB","B",8,6.87497329,0.547092991364125,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.202138080910765,0.0218551567853791,0.67898224251403
"591","Telemark","nome_cappelen1","1CAB","B",8,3.55988509333333,0.283286654721577,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.0478851578125834,0.231300409311928,0.0200628068679258
"592","Telemark","drangedal1","1DRB","B",8,8.797465105,0.700080029069605,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.148150829474397,0.408418242426771,0.143510957168437
"593","Telemark","fritsoe1","1FRB","B",8,4.509098195,0.358822633310496,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.00600601576351398,0.122935256917757,0.291348989088104
"594","Telemark","furesdal","1FYB","B",8,2.42660375,0.193102990868915,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.102999906633424,0.112007678525068,0.0553453356854911
"595","Trøndelag","namdalseid_1kub","1KB","B",8,6.07612388,0.483522575170353,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.205490229378507,0,0.278032345791846
"596","Telemark","kviteseid1","1KVB","B",8,5.00514387,0.398296693898299,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.279184935544646,0.177573148881205,0.0404335785507345
"597","Telemark","notodden1","1NOB","B",8,4.36096471,0.347034545122907,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.0774286577930615,0.264993776022721,0.018448445228497
"598","Trøndelag","nsb_verdal","1NSB","B",8,8.533296375,0.679058149474701,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.194711808611159,0.0327827351780686,0.467954973274507
"599","Trøndelag","sub_namdalseid","1SB","B",8,1.902389015,0.151387307710486,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.102915028506499,0.0218551567853791,0.0430084900076426
"600","Trøndelag","verdal_1vb","1VBB","B",8,0.848762275,0.0675423557880863,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.036338487381409,0.0400677874398616,0.00461211130712426
"601","Trøndelag","steinkjer_2bbb","2BBB","B",8,8.57320717,0.68223414962819,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.142961000843569,0,0.539273148784621
"602","Telemark","nome_cappelen2","2CAB","B",8,6.6362525,0.528096194490474,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.113563815981149,0.426175557314892,0.0223303669196276
"603","Telemark","fritsoe2","2FRB","B",8,6.644714275,0.528769561149765,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.0864438057205426,0,0.442325755429222
"604","Telemark","kviteseid2","2KVB","B",8,6.76839507,0.538611766094658,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.247211200857808,0.243138619237342,0.169831255618179
