"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Delta_Biomass_kg","Delta_Biomass_kg_m2"
"7552","Hedmark","stangeskovene_aurskog","SSAB","B",3,12,0.281511394632891,0.112650350753948,1.293115,0.102902822118138,NA,NA
"7553","Hedmark","stangeskovene_eidskog","SSBB","B",3,12,0.246334425945416,0.0857093902623647,2.70297666666667,0.215096048781027,NA,NA
"7554","Hedmark","eidskog","STSKNB","B",3,12,0.254866014564461,0.088866149928603,4.691951875,0.373373666827768,NA,NA
"7555","Hedmark","truls_holm","THB","B",3,12,0.279131492197994,0.0986936168725433,1.984642865,0.157932861118406,NA,NA
"7556","Trøndelag","steinkjer_1bbb","1BBUB","UB",3,12,0.369632413081378,0.146725785804649,1.440699675,0.114647237393569,0.0661897250000001,0.00526721095782159
"7557","Telemark","nome_cappelen1","1CAUB","UB",3,12,0.267506346619698,0.110449263552189,1.813429425,0.144308128468522,1.5424421875,0.122743649287051
"7558","Telemark","drangedal1","1DRUB","UB",3,12,0.333253635469993,0.159653447651856,1.26600775,0.100745695702574,0.5089935875,0.0405044227263511
"7559","Telemark","fritsoe1","1FRUB","UB",3,12,0.416873057841171,0.182439990412079,5.358765025,0.426436971298357,2.264759175,0.180223808806986
"7560","Telemark","furesdal","1FYUB","UB",3,12,0.347260410516366,0.133742827449976,3.7566381875,0.298943768474202,2.69185805,0.214211257379605
"7561","Trøndelag","namdalseid_1kub","1KUB","UB",3,12,0.28239585049253,0.115157886999648,3.761228225,0.299309032052753,1.145526425,0.0911580964905687
"7562","Telemark","kviteseid1","1KVUB","UB",3,12,0.413163439346217,0.15998802985697,0.8599627125,0.0684336582845447,0.2518372375,0.0200405706013663
"7563","Trøndelag","nsb_verdal","1NSUB","UB",3,12,0.265370693974362,0.089313345089099,0.6411179,0.0510185414448477,-0.0375443999999999,-0.00298768842270968
"7564","Trøndelag","sub_namdalseid","1SUB","UB",3,12,0.380526300145483,0.190137099589157,1.466297,0.116684207795408,0.682927375,0.0543456337520112
"7565","Trøndelag","verdal_1vb","1VBUB","UB",3,12,0.273663308948731,0.0652331230885988,0.6723074125,0.0535005239883485,0.142128375,0.0113102167174343
"7566","Trøndelag","steinkjer_2bbb","2BBUB","UB",3,12,0.369372636723708,0.147226022898716,1.691642725,0.134616650814597,-0.34668585,-0.0275883833637577
"7567","Telemark","nome_cappelen2","2CAUB","UB",3,12,0.267547442746946,0.104878488721055,3.0997892125,0.246673387856154,0.7288268,0.0579981939389241
"7568","Telemark","fritsoe2","2FRUB","UB",3,12,0.355966031054925,0.168179097385285,2.0718857,0.164875425338206,0.9524348,0.0757923531963704
"7569","Telemark","kviteseid2","2KVUB","UB",3,12,0.438968646776745,0.132169786055844,0.7326338875,0.0583011523361283,0.0543468499999999,0.00432478490948689
"7570","Trøndelag","verdal_2vb","2VBUB","UB",3,12,0.260584283061588,0.064124481649737,2.428564,0.193258982607513,0.5177469375,0.0412009921869078
"7571","Telemark","drangedal3","3DRUB","UB",3,12,0.388395241246704,0.19544635992154,0.2956109375,0.0235239709675772,0.1151509625,0.00916342244183223
"7572","Telemark","kviteseid3","3KVUB","UB",3,12,0.433960771281823,0.162110344793836,5.4563467625,0.434202279237667,0.410105925,0.0326351925775121
"7573","Telemark","notodden3","3NOUB","UB",3,12,0.398032958005988,0.137422819793025,1.2152440125,0.096706045826102,0.2818855,0.0224317353554652
"7574","Telemark","drangedal4","4DRUB","UB",3,12,0.37759492291469,0.194555262990394,3.404431575,0.270916056789688,1.41912965,0.112930749342886
"7575","Telemark","notodden5","5NOUB","UB",3,12,0.344652889200131,0.11206680658926,10.3618586125,0.824570508899352,-4.3644669875,-0.347313247511009
"7576","Telemark","notodden6","6NOUB","UB",3,12,0.374232623248103,0.137337130513445,0.9093338,0.0723624845952685,-0.0415378500000001,-0.00330547707645484
"7577","Trøndelag","bratsberg","BRUB","UB",3,12,0.307324801548047,0.122440449644951,4.2618449625,0.339146846236584,1.6497292375,0.131281281455674
"7578","Hedmark","didrik_holmsen","DHUB","UB",3,12,0.263214459848402,0.098525874687828,1.23901875,0.0985979793230207,NA,NA
"7579","Hedmark","fet_3","FKUB","UB",3,12,0.267773198723082,0.105497715337558,1.403489725,0.111686163656217,NA,NA
"7580","Trøndelag","selbu_flub","FLUB","UB",3,12,0.279668350581376,0.061690037855777,3.1653,0.251886570684388,1.458836975,0.116090557868239
"7581","Trøndelag","hi_tydal","HIUB","UB",3,12,0.413503051257652,0.160456940844543,2.4170245625,0.1923407033482,0.52591695,0.0418511411241566
"7582","Hedmark","halvard_pramhus","HPUB","UB",3,12,0.265331178837596,0.0945411647523757,1.20956925,0.0962544625747283,NA,NA
"7583","Trøndelag","selbu_kl","KLUB","UB",3,12,0.323645691670937,0.0970710083432023,2.470189025,0.19657139685005,1.2953727375,0.103082487159803
"7584","Trøndelag","singsaas","LAUB","UB",3,12,0.366813768900494,0.129096087380083,1.89202885,0.150562871974987,0.1474502875,0.011733721057973
"7585","Trøndelag","malvik","MAUB","UB",3,12,0.295686718748877,0.0924707544677235,1.55470935,0.123719839061844,0.3486110375,0.0277415849172595
"7586","Hedmark","stig_dahlen","SDUB","UB",3,12,0.244156372261803,0.0930931962757112,11.0014934125,0.875471028996149,NA,NA
"7587","Trøndelag","sl_tydal","SEUB","UB",3,12,0.415435433081442,0.158383074737316,2.3582068875,0.187660141489489,0.9945227125,0.0791416028557674
"7588","Trøndelag","selbu_sl","SLUB","UB",3,12,0.373553974887906,0.12669697693286,1.548529775,0.123228084108115,0.77820335,0.0619274549415862
"7589","Hedmark","stangeskovene_aurskog","SSAUB","UB",3,12,0.278478604245996,0.110324324468344,2.44758296666667,0.194772463886263,NA,NA
"7590","Hedmark","stangeskovene_eidskog","SSBUB","UB",3,12,0.264258046679288,0.0929025209301295,0.5645521,0.044925628673955,NA,NA
"7591","Hedmark","eidskog","STSKNUB","UB",3,12,0.257419877871464,0.0911322430245143,4.10152013333333,0.326388601705465,NA,NA
"7592","Hedmark","truls_holm","THUB","UB",3,12,0.278246850129527,0.0991694417705223,4.50442275,0.358450573219044,NA,NA
"7593","Trøndelag","steinkjer_1bbb","1BBB","B",4,12,0.368597804591221,0.146775792550919,1.889088305,0.15032887083892,0.284606735,0.0226482843562476
"7594","Telemark","nome_cappelen1","1CAB","B",4,12,0.274045508339217,0.113327910091074,1.4351633,0.114206666669538,0.38906658,0.0309609346994292
"7595","Telemark","drangedal1","1DRB","B",4,12,0.330229273205971,0.158991311952002,2.829193525,0.225140067233667,0.75181,0.0598271388829589
"7596","Telemark","fritsoe1","1FRB","B",4,12,0.397968755099261,0.162604321202088,1.319540105,0.105005665159374,0.46427283,0.0369456579188816
"7597","Telemark","furesdal","1FYB","B",4,12,0.355116658327314,0.13555253157801,1.34305625,0.106877020518982,0.24566125,0.0195491011318169
"7598","Trøndelag","namdalseid_1kub","1KB","B",4,12,0.285013605597806,0.117048930809214,1.92433891,0.153134024855285,0.2792184,0.0222194942811051
"7599","Telemark","kviteseid1","1KVB","B",4,12,0.419709040803659,0.167694149438682,2.917788035,0.232190194332319,0.537028765,0.042735391266143
"7600","Trøndelag","nsb_verdal","1NSB","B",4,12,0.259242787582226,0.0871478661311377,2.711159205,0.215747194492422,0.786445365,0.0625833336557299
"7601","Trøndelag","sub_namdalseid","1SB","B",4,12,0.384042715764165,0.191782316273043,0.85452148,0.0680006587601011,0.230961685,0.0183793469162916
"7602","Trøndelag","verdal_1vb","1VBB","B",4,12,0.273444535269541,0.06555635511955,1.19010759333333,0.0947057531450996,0.20991912,0.0167048327987504
"7603","Trøndelag","steinkjer_2bbb","2BBB","B",4,12,0.364451605225542,0.145574423431061,6.18550144,0.492226564839018,0.5893374,0.0468979801794628
"7604","Telemark","nome_cappelen2","2CAB","B",4,12,0.266753293252641,0.104415705169585,3.068776875,0.244205504451175,0.828925625,0.0659638053371444
"7605","Telemark","fritsoe2","2FRB","B",4,12,0.347992128069579,0.161833204907451,1.43078344,0.113858128485013,0.288594375,0.022965610664883
"7606","Telemark","kviteseid2","2KVB","B",4,12,0.444186904193862,0.138155251515923,2.9396204,0.233927558736887,0.61534533,0.0489676254890068
"7607","Trøndelag","verdal_2vb","2VBB","B",4,12,0.25183526964565,0.063378350683766,6.69288422,0.532602803577372,0.91273382,0.0726330495900741
"7608","Telemark","drangedal3","3DRB","B",4,12,0.386567797505864,0.192829631014137,0.0519775,0.0041362380272795,-0.0186125,-0.00148113568914895
"7609","Telemark","kviteseid3","3KVB","B",4,12,0.446575661623429,0.169425104926024,2.541852235,0.202274173904716,0.472088005,0.0375675697850707
"7610","Telemark","notodden3","3NOB","B",4,12,0.396473941741045,0.137209560637857,2.55734356,0.203506934379113,0.42939658,0.0341702941268772
"7611","Telemark","drangedal4","4DRB","B",4,12,0.373549863562669,0.19284018033119,4.52367145,0.359982336095591,0.501481755,0.0399066500893244
"7612","Telemark","notodden5","5NOB","B",4,12,0.379669139899895,0.125498833518666,4.445268865,0.353743256618625,0.424452345,0.0337768444068482
"7613","Telemark","notodden6","6NOB","B",4,12,0.367932454350803,0.134325126443008,2.235162865,0.177868609290096,0.334597205,0.0266263995602411
"7614","Trøndelag","bratsberg","BRB","B",4,12,0.313617993000539,0.123710324406417,2.796180635,0.222512984919042,-0.0179670999999999,-0.0014297763890132
"7615","Hedmark","didrik_holmsen","DHB","B",4,12,0.268930188208066,0.102804750760328,2.63869441,0.209980629330226,0.39003408,0.0310379259031499
"7616","Hedmark","fet_3","FKB","B",4,12,0.24957073706727,0.0973073485438238,3.43890877,0.273659664793785,1.546432795,0.123061211741833
"7617","Trøndelag","selbu_flub","FLB","B",4,12,0.273884875863471,0.0602478833188252,5.317312415,0.423138277405577,2.990873195,0.23800612657265
"7618","Trøndelag","hi_tydal","HIB","B",4,12,0.409062762195239,0.160672536205144,4.81786106,0.383393201414479,1.33291691,0.106070157478637
"7619","Hedmark","halvard_pramhus","HPB","B",4,12,0.253183590401006,0.0913656089663378,5.831271875,0.464037871709497,1.184448125,0.0942553869648386
"7620","Trøndelag","selbu_kl","KLB","B",4,12,0.313320500125859,0.0909161549563785,8.08458926,0.643351171798324,4.27518252,0.340208215339033
"7621","Trøndelag","singsaas","LAB","B",4,12,0.379192479038149,0.134659162191487,2.27686778,0.181187380976835,0.843604775,0.0671319349785881
"7622","Trøndelag","malvik","MAB","B",4,12,0.286063557525165,0.087764470826149,3.8170544,0.303751537905334,1.516508475,0.120679910018501
"7623","Hedmark","stig_dahlen","SDB","B",4,12,0.253587802153232,0.0911136605651772,3.431578455,0.27307633686045,0.92954283,0.0739706681050647
"7624","Trøndelag","sl_tydal","SEB","B",4,12,0.417552140525508,0.158249887727601,1.373778265,0.109321800793479,0.796656945,0.0633959453726191
"7625","Trøndelag","selbu_sl","SLB","B",4,12,0.37159591848111,0.125747035849653,2.00484443,0.159540450582377,0.605800105,0.0482080406181696
"7626","Hedmark","stangeskovene_aurskog","SSAB","B",4,12,0.280000040054205,0.112155917021328,1.71122416666667,0.136174892431655,0.418109166666667,0.0332720703135166
"7627","Hedmark","stangeskovene_eidskog","SSBB","B",4,12,0.246325706434134,0.0860118364626643,3.68251,0.293044834742668,0.979533333333333,0.0779487859616406
"7628","Hedmark","eidskog","STSKNB","B",4,12,0.253616282115854,0.088571261172906,5.936776875,0.472433692844953,1.244825,0.0990600260171843
"7629","Hedmark","truls_holm","THB","B",4,12,0.278034465838591,0.0984224670665132,2.74154224,0.218164999595614,0.756899375,0.0602321384772081
"7630","Trøndelag","steinkjer_1bbb","1BBUB","UB",4,12,0.367748650105858,0.145974464766845,2.61956115,0.208458052876995,1.178861475,0.0938108154834264
"7631","Telemark","nome_cappelen1","1CAUB","UB",4,12,0.270781469140092,0.112871629644268,1.7412378625,0.138563306457821,-0.0721915624999998,-0.00574482201070123
"7632","Telemark","drangedal1","1DRUB","UB",4,12,0.332824434608385,0.159743803830196,1.6857928125,0.134151129569082,0.4197850625,0.0334054338665076
"7633","Telemark","fritsoe1","1FRUB","UB",4,12,0.412130424338009,0.180230456450508,7.6279831625,0.607015613066812,2.2692181375,0.180578641768455
"7634","Telemark","furesdal","1FYUB","UB",4,12,0.351981092442107,0.13707308663084,4.7386002875,0.377085829546151,0.9819621,0.078142061071949
"7635","Trøndelag","namdalseid_1kub","1KUB","UB",4,12,0.281013253915215,0.115185846037942,4.955029425,0.394308713077271,1.1938012,0.0949996810245182
"7636","Telemark","kviteseid1","1KVUB","UB",4,12,0.414473808757183,0.161060188987544,0.9919467125,0.0789366112890651,0.131984,0.0105029530045204
"7637","Trøndelag","nsb_verdal","1NSUB","UB",4,12,0.264831715487318,0.0891947724931585,0.778313,0.0619361806113412,0.1371951,0.0109176391664935
"7638","Trøndelag","sub_namdalseid","1SUB","UB",4,12,0.379817747220949,0.19014453239242,1.800555125,0.143283624226598,0.334258125,0.0265994164311893
"7639","Trøndelag","verdal_1vb","1VBUB","UB",4,12,0.27237825517116,0.0649357948082945,1.346718375,0.107168443166967,0.6744109625,0.0536679191786189
"7640","Trøndelag","steinkjer_2bbb","2BBUB","UB",4,12,0.368313000826737,0.14694434582068,2.72817435,0.217101216709509,1.036531625,0.0824845658949124
"7641","Telemark","nome_cappelen2","2CAUB","UB",4,12,0.266394713612777,0.104490560669757,3.649720675,0.290435543165469,0.5499314625,0.0437621553093152
"7642","Telemark","fritsoe2","2FRUB","UB",4,12,0.350806507133097,0.166118768930016,3.360939775,0.267455089312706,1.289054075,0.1025796639745
"7643","Telemark","kviteseid2","2KVUB","UB",4,12,0.434387106660949,0.131177879044251,2.4032831875,0.191247199470136,1.6706493,0.132946047134007
"7644","Trøndelag","verdal_2vb","2VBUB","UB",4,12,0.256958721893304,0.0637571728786112,4.721734025,0.37574365502197,2.293170025,0.182484672414458
"7645","Telemark","drangedal3","3DRUB","UB",4,12,0.386065093945702,0.193609506955637,0.511806375,0.0407282572435971,0.2161954375,0.01720428627602
"7646","Telemark","kviteseid3","3KVUB","UB",4,12,0.431869879188585,0.161530806547222,6.2103119125,0.494200919508429,0.75396515,0.0599986402707611
"7647","Telemark","notodden3","3NOUB","UB",4,12,0.396352703511853,0.136872145448696,1.7976233125,0.143050318000801,0.5823793,0.0463442721746989
"7648","Telemark","drangedal4","4DRUB","UB",4,12,0.372196730032251,0.193408674498817,5.398501075,0.42959906568658,1.9940695,0.158683008896892
"7649","Telemark","notodden5","5NOUB","UB",4,12,0.338777943171882,0.110478263080146,12.30080355,0.978866844492417,1.9389449375,0.154296335593065
"7650","Telemark","notodden6","6NOUB","UB",4,12,0.373051852091298,0.137022236597502,1.4517130375,0.115523652934538,0.5423792375,0.043161168339269
"7651","Trøndelag","bratsberg","BRUB","UB",4,12,0.305129024602308,0.122082293150802,5.3464877625,0.425459977791101,1.0846428,0.086313131554517
"7652","Hedmark","didrik_holmsen","DHUB","UB",4,12,0.260043843388827,0.0979807657717528,2.661732625,0.211813952228858,1.422713875,0.113215972905837
"7653","Hedmark","fet_3","FKUB","UB",4,12,0.266140195121327,0.105336437758043,2.3601697,0.187816337145358,0.956679975,0.0761301734891404
"7654","Trøndelag","selbu_flub","FLUB","UB",4,12,0.278086491575673,0.0615516047620118,4.43109125,0.352615037864373,1.26579125,0.100728467179985
"7655","Trøndelag","hi_tydal","HIUB","UB",4,12,0.411905059783831,0.160931254801871,4.41369705,0.351230851408808,1.9966724875,0.158890148060608
"7656","Hedmark","halvard_pramhus","HPUB","UB",4,12,0.264799776204081,0.0944250523006588,1.4146313875,0.112572788986786,0.2050621375,0.0163183264120575
"7657","Trøndelag","selbu_kl","KLUB","UB",4,12,0.318838840614864,0.096117304619697,4.71711345,0.375375961346382,2.246924425,0.178804564496332
"7658","Trøndelag","singsaas","LAUB","UB",4,12,0.370284369472313,0.131185806730675,1.961778225,0.156113350879397,0.0697493750000004,0.00555047890441016
"7659","Trøndelag","malvik","MAUB","UB",4,12,0.293460004792007,0.0918814560611557,4.2247418875,0.336194277341505,2.6700325375,0.212474438279661
"7660","Hedmark","stig_dahlen","SDUB","UB",4,12,0.23906593904718,0.0925420983646393,14.4559296875,1.15036633337725,3.454436275,0.274895304381102
"7661","Trøndelag","sl_tydal","SEUB","UB",4,12,0.419291873395038,0.162626868176733,4.19092075,0.333502876734447,1.8327138625,0.145842735244958
"7662","Trøndelag","selbu_sl","SLUB","UB",4,12,0.372520039352749,0.126445002662202,2.408888325,0.191693242140053,0.86035855,0.0684651580319378
"7663","Hedmark","stangeskovene_aurskog","SSAUB","UB",4,12,0.278689228283558,0.110787325533312,2.29339565,0.182502627081475,-0.154187316666667,-0.0122698368047877
"7664","Hedmark","stangeskovene_eidskog","SSBUB","UB",4,12,0.264041093187193,0.0932664524834388,0.9966579375,0.0793115186624491,0.4321058375,0.0343858899884941
"7665","Hedmark","eidskog","STSKNUB","UB",4,12,0.258417332613949,0.0912051184164563,3.5194683875,0.280070395463144,-0.582051745833333,-0.0463182062423212
"7666","Hedmark","truls_holm","THUB","UB",4,12,0.276349216544672,0.099017578901243,6.25973035,0.49813351381243,1.7553076,0.139682940593386
"7667","Trøndelag","steinkjer_1bbb","1BBB","B",5,12,0.367173200520663,0.146292017681566,2.43780721,0.193994533888281,0.548718905,0.0436656630493611
"7668","Telemark","nome_cappelen1","1CAB","B",5,12,0.273047437286453,0.11382300503699,1.995560175,0.158801633044289,0.560396875,0.0445949663747505
"7669","Telemark","drangedal1","1DRB","B",5,12,0.328663836138688,0.159060499281438,4.303471025,0.342459343040748,1.4742775,0.117319275807081
"7670","Telemark","fritsoe1","1FRB","B",5,12,0.398743453757712,0.163953264346612,1.83159698,0.145753856559594,0.512056875,0.0407481914002194
"7671","Telemark","furesdal","1FYB","B",5,12,0.354589859444939,0.13532886027282,1.587889375,0.126360221557175,0.244833125,0.019483201038193
"7672","Trøndelag","namdalseid_1kub","1KB","B",5,12,0.283980692268453,0.116505121430911,2.346109795,0.186697485455282,0.421770885,0.0335634605999967
"7673","Telemark","kviteseid1","1KVB","B",5,12,0.417834035123524,0.166710153493675,3.28562019,0.261461347180516,0.367832155,0.0292711528481971
"7674","Trøndelag","nsb_verdal","1NSB","B",5,12,0.257213710929639,0.0864692977997393,3.427155835,0.272724395943241,0.71599663,0.0569772014508194
"7675","Trøndelag","sub_namdalseid","1SB","B",5,12,0.382463335166471,0.190723981411315,1.02877594,0.0818673880925056,0.17425446,0.0138667293324045
"7676","Trøndelag","verdal_1vb","1VBB","B",5,12,0.275490065562855,0.065574341302483,0.77768926,0.0618865449592391,-0.412418333333333,-0.0328192081858605
"7677","Trøndelag","steinkjer_2bbb","2BBB","B",5,12,0.359930859574778,0.143437204223163,6.54583716,0.520901170344307,0.36033572,0.0286746055052885
"7678","Telemark","nome_cappelen2","2CAB","B",5,12,0.264602862935048,0.103793886101649,4.032918125,0.320929427339324,0.96414125,0.0767239228881495
"7679","Telemark","fritsoe2","2FRB","B",5,12,0.345902013521185,0.161632891562088,1.983595715,0.157849531569076,0.552812275,0.0439914030840631
"7680","Telemark","kviteseid2","2KVB","B",5,12,0.438484469118325,0.134672935987779,3.75899757,0.299131522167961,0.81937717,0.0652039634310742
"7681","Trøndelag","verdal_2vb","2VBB","B",5,12,0.248633395766608,0.0627084609194953,7.972028595,0.634393878682094,1.279144375,0.101791075104722
"7682","Telemark","drangedal3","3DRB","B",5,12,0.390108044563278,0.197140398284861,0.59326,0.0472101307693489,0.5412825,0.0430738927420694
"7683","Telemark","kviteseid3","3KVB","B",5,12,0.444767941456398,0.168171745767171,2.64621371,0.210578996212022,0.104361475,0.00830482230730564
"7684","Telemark","notodden3","3NOB","B",5,12,0.39426691679987,0.136495393212878,3.304225105,0.262941879274543,0.746881545,0.059434944895431
"7685","Telemark","drangedal4","4DRB","B",5,12,0.374458235788871,0.193800064573513,4.242849245,0.337635215067733,-0.280822205,-0.0223471210278578
"7686","Telemark","notodden5","5NOB","B",5,12,0.371399017069199,0.122565226504857,6.28314354,0.499996676273455,1.837874675,0.14625341965483
"7687","Telemark","notodden6","6NOB","B",5,12,0.367347537232584,0.134334648435559,2.665424115,0.212107711669295,0.43026125,0.0342391023791989
"7688","Trøndelag","bratsberg","BRB","B",5,12,0.313077640104054,0.123540052057373,2.92014442,0.232377709492608,0.123963785,0.00986472457356552
"7689","Hedmark","didrik_holmsen","DHB","B",5,12,0.266244236169744,0.102581209778838,4.56155783,0.36299723842202,1.92286342,0.153016609091794
"7690","Hedmark","fet_3","FKB","B",5,12,0.249473997432531,0.098324656807237,4.97256075,0.395703811593621,1.53365198,0.122044146799836
"7691","Trøndelag","selbu_flub","FLB","B",5,12,0.267175575923016,0.0586523066275723,7.756038335,0.617205919912742,2.43872592,0.194067642507165
"7692","Trøndelag","hi_tydal","HIB","B",5,12,0.407958308406524,0.160491610881651,6.056886685,0.481991727832617,1.239025625,0.0985985264181375
"7693","Hedmark","halvard_pramhus","HPB","B",5,12,0.252167508717029,0.0911438162753627,6.48113375,0.515752236576106,0.649861874999999,0.0517143648666087
"7694","Trøndelag","selbu_kl","KLB","B",5,12,0.313711909874671,0.0908638359056335,8.23788108,0.655549747242601,0.15329182,0.0121985754442765
"7695","Trøndelag","singsaas","LAB","B",5,12,0.378767426810564,0.134225651438138,2.49712535,0.19871492148629,0.22025757,0.0175275405094546
"7696","Trøndelag","malvik","MAB","B",5,12,0.282252370136011,0.0864810126739672,4.708929415,0.374724696534039,0.891875015,0.0709731586287041
"7697","Hedmark","stig_dahlen","SDB","B",5,12,0.252841832288293,0.0913986256974345,4.53772316,0.361100535648288,1.106144705,0.0880241987878382
"7698","Trøndelag","sl_tydal","SEB","B",5,12,0.416565081349879,0.157905558912094,1.89353014,0.150682340837244,0.519751875,0.0413605400437655
"7699","Trøndelag","selbu_sl","SLB","B",5,12,0.369650938864135,0.125174221210246,3.47377502,0.276434232811074,1.46893059,0.116893782228697
"7700","Hedmark","stangeskovene_aurskog","SSAB","B",5,12,0.278919821726226,0.112143031720978,2.45617583333333,0.195456262488928,0.744951666666667,0.059281370057273
"7701","Hedmark","stangeskovene_eidskog","SSBB","B",5,12,0.248945796095449,0.0874649590524465,3.610563125,0.287319484344535,-0.0719468750000001,-0.00572535039813238
"7702","Hedmark","eidskog","STSKNB","B",5,12,0.251042528984909,0.0877968227624572,7.78699375,0.619669273569097,1.850216875,0.147235580724145
"7703","Hedmark","truls_holm","THB","B",5,12,0.274036775907441,0.09726300842887,5.57385816,0.443553539128548,2.83231592,0.225388539532935
"7704","Trøndelag","steinkjer_1bbb","1BBUB","UB",5,12,0.365575422248382,0.145396058553318,3.515156075,0.279727232537878,0.895594925,0.0712691796608827
"7705","Telemark","nome_cappelen1","1CAUB","UB",5,12,0.270366694630038,0.112909520869267,1.919325975,0.152735108162961,0.1780881125,0.0141718017051403
"7706","Telemark","drangedal1","1DRUB","UB",5,12,0.331483715049308,0.15989492214493,2.802289825,0.222999138812436,1.1164970125,0.0888480092433543
"7707","Telemark","fritsoe1","1FRUB","UB",5,12,0.409524046517798,0.179629899551168,9.3452098125,0.74366816794513,1.71722665,0.136652554878318
"7708","Telemark","furesdal","1FYUB","UB",5,12,0.355604334222099,0.138101164016159,4.1205504,0.327902982209643,-0.6180498875,-0.0491828473365074
"7709","Trøndelag","namdalseid_1kub","1KUB","UB",5,12,0.27557060221995,0.113708780501833,7.0407671,0.560286443561894,2.085737675,0.165977730484624
"7710","Telemark","kviteseid1","1KVUB","UB",5,12,0.412411805212092,0.160308026559769,1.6837473125,0.133988353851035,0.6918006,0.0550517425619695
"7711","Trøndelag","nsb_verdal","1NSUB","UB",5,12,0.264974362258875,0.0892790463216193,0.7405942,0.0589346138775939,-0.0377188000000002,-0.0030015667337473
"7712","Trøndelag","sub_namdalseid","1SUB","UB",5,12,0.37933898327949,0.189741825256008,1.827536125,0.145430703986379,0.0269809999999999,0.00214707975978121
"7713","Trøndelag","verdal_1vb","1VBUB","UB",5,12,0.272261530177108,0.064859233684471,0.709537025,0.0564631624177339,-0.63718135,-0.0507052807492335
"7714","Trøndelag","steinkjer_2bbb","2BBUB","UB",5,12,0.36749079607448,0.146439990114655,2.819965425,0.224405718368494,0.0917910749999997,0.00730450165898447
"7715","Telemark","nome_cappelen2","2CAUB","UB",5,12,0.265134506370709,0.104657417308343,4.9169112625,0.391275366085543,1.2671905875,0.100839822920074
"7716","Telemark","fritsoe2","2FRUB","UB",5,12,0.347189871410042,0.165185643783768,4.896481675,0.389649631167567,1.5355419,0.12219454185486
"7717","Telemark","kviteseid2","2KVUB","UB",5,12,0.431935598961897,0.130191171704411,2.8148091125,0.223995392057243,0.411525925,0.0327481925871073
"7718","Trøndelag","verdal_2vb","2VBUB","UB",5,12,0.252048920253996,0.0626980488593858,6.9701598375,0.554667696139364,2.2484258125,0.178924041117393
"7719","Telemark","drangedal3","3DRUB","UB",5,12,0.387912979751137,0.195720686904299,0.6957594375,0.0553667768404808,0.1839530625,0.0146385195968837
"7720","Telemark","kviteseid3","3KVUB","UB",5,12,0.428692587326073,0.160153806583939,6.8760902125,0.547181873232588,0.6657783,0.0529809537241595
"7721","Telemark","notodden3","3NOUB","UB",5,12,0.394414977265183,0.136321105591576,2.48792505,0.197982784874825,0.6903017375,0.0549324668740245
"7722","Telemark","drangedal4","4DRUB","UB",5,12,0.368330360279384,0.19263013666431,6.7584018,0.537816526935582,1.359900725,0.108217461249001
"7723","Telemark","notodden5","5NOUB","UB",5,12,0.327404541743927,0.106298787661776,14.6983169,1.16965489488307,2.39751335,0.190788050390655
"7724","Telemark","notodden6","6NOUB","UB",5,12,0.372295887333795,0.136768462586632,2.0234781,0.161023270926598,0.5717650625,0.0454996179920607
"7725","Trøndelag","bratsberg","BRUB","UB",5,12,0.300091655871774,0.121091920003693,7.4910048,0.596115221322557,2.1445170375,0.170655243531456
"7726","Hedmark","didrik_holmsen","DHUB","UB",5,12,0.255275117172214,0.0968216715328127,4.3817789,0.348690885735384,1.720046275,0.136876933506526
"7727","Hedmark","fet_3","FKUB","UB",5,12,0.26443931073332,0.105052753341643,3.2645715125,0.25978634664568,0.9044018125,0.0719700095003223
"7728","Trøndelag","selbu_flub","FLUB","UB",5,12,0.274337899487004,0.0608944967904925,6.28809725,0.500390879990027,1.857006,0.147775842125654
"7729","Trøndelag","hi_tydal","HIUB","UB",5,12,0.407401391747888,0.159316558528491,5.9902963,0.476692633365046,1.57659925,0.125461781956237
"7730","Hedmark","halvard_pramhus","HPUB","UB",5,12,0.262979836114928,0.0940252967604635,2.273419225,0.180912953689448,0.8587878375,0.0683401647026622
"7731","Trøndelag","selbu_kl","KLUB","UB",5,12,0.317030424699444,0.0955573932573855,5.405448575,0.430151930170146,0.688335125,0.0547759688237638
"7732","Trøndelag","singsaas","LAUB","UB",5,12,0.373501853995644,0.133193055370556,2.411681525,0.191915517933575,0.4499033,0.035802167054178
"7733","Trøndelag","malvik","MAUB","UB",5,12,0.291773606744298,0.0916553175248037,5.1436386625,0.40931775930773,0.918896774999999,0.0731234819662256
"7734","Hedmark","stig_dahlen","SDUB","UB",5,12,0.226403635255729,0.0915454805148718,24.7116575375,1.96649122454361,10.25572785,0.816124891166358
"7735","Trøndelag","sl_tydal","SEUB","UB",5,12,0.408393665581029,0.154808030124295,4.2030899,0.33447126692231,0.0121691500000001,0.000968390187863377
"7736","Trøndelag","selbu_sl","SLUB","UB",5,12,0.371066932776448,0.125993616336591,3.290888475,0.2618805839802,0.88200015,0.0701873418401466
"7737","Hedmark","stangeskovene_aurskog","SSAUB","UB",5,12,0.277439273867146,0.110435588929853,3.15105778333333,0.250753211092845,0.857662133333334,0.0682505840113701
